college,team_changed_at,team,first_name,full_name,birth_state,birth_date,swish_id,search_last_name,age,team_abbr,injury_start_date,metadata,active,gsis_id,injury_notes,opta_id,news_updated,sport,depth_chart_order,status,stats_id,number,fantasy_positions,rotowire_id,last_name,search_full_name,oddsjam_id,weight,height,birth_city,search_rank,injury_status,player_id,birth_country,depth_chart_position,years_exp,injury_body_part,practice_participation,pandascore_id,high_school,search_first_name,competitions,fantasy_data_id,position,espn_id,practice_description,yahoo_id,sportradar_id,hashtag,rotoworld_id
Oklahoma,,DAL,CeeDee,CeeDee Lamb,,1999-04-08,1062020.0,lamb,26.0,,,"{'channel_id': '1113708855537201152', 'rookie_year': '2020'}",True,,,,1753983339667.0,nfl,1.0,Active,,88.0,['WR'],14411.0,Lamb,ceedeelamb,85450367222D,200,74,,6.0,,6786,,LWR,5.0,,,,Foster (TX),ceedee,[],21679.0,WR,4241389.0,,32687.0,a72ea15b-5199-4101-a300-846e1c655add,#ceedeelamb-NFL-DAL-88,
Colorado State,,WAS,Michael,Michael Gallup,,1996-03-04,912070.0,gallup,29.0,,,"{'channel_id': '1113708771563040768', 'rookie_year': '2018'}",True,00-0034764,,,1753717814150.0,nfl,7.0,Active,912070.0,12.0,['WR'],12810.0,Gallup,michaelgallup,1E240D9C1957,205,73,,425.0,,5038,,LWR,7.0,,,,Monroe (GA),michael,[],19867.0,WR,4036348.0,,31051.0,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,#michaelgallup-NFL-WAS-12,13149.0
Oregon,,CAR,DJ,DJ Johnson,,1998-10-21,1061549.0,johnson,26.0,,,"{'channel_id': '1113708881009209345', 'rookie_year': '2023'}",True,,,,1754129157232.0,nfl,3.0,Active,,52.0,['LB'],16680.0,Johnson,djjohnson,0C9B6F4EECDC,260,76,,9999999.0,Questionable,10938,,LOLB,2.0,Concussion,,,Luther Burbank (CA),dj,[],,LB,,,,11feb266-14e8-488c-9f7e-f221eaa92df8,#djjohnson-NFL-CAR-52,
Portland State,,,Xavier,Xavier Coleman,,1995-01-13,,coleman,26.0,,,,False,00-0033453,,,1535771213570.0,nfl,,Inactive,,0.0,['DB'],12233.0,Coleman,xaviercoleman,,190,71,,9999999.0,,4433,,,5.0,,,,Jesuit (OR),xavier,[],19294.0,CB,3045642.0,,30569.0,695d16fa-1c4e-4ce4-9d2c-0e117b4fa577,#xaviercoleman-NFL-FA-0,
Oregon,,TB,Bucky,Bucky Irving,,2002-08-19,1287923.0,irving,22.0,,,"{'channel_id': '1113708732941889536', 'rookie_year': '2024'}",True,,,,1736742658845.0,nfl,1.0,Active,,7.0,['RB'],17784.0,Irving,buckyirving,A45A1C03F17B,195,70,,18.0,,11584,,RB,1.0,,,,Hillcrest (IL),bucky,[],,RB,,,,c5249c6f-bd1b-4352-8228-de2bd499ca0d,#buckyirving-NFL-TB-7,
Boise State,,,Doug,Doug Martin,,1989-01-13,,martin,32.0,,,,False,00-0029613,,,1567555522755.0,nfl,,Inactive,381806.0,22.0,['RB'],8058.0,Martin,dougmartin,,210,69,,9999999.0,,1195,,,10.0,,,,St. Mary's (CA),doug,[],14385.0,RB,14885.0,,25741.0,5c2a0c83-e18a-43dd-bd65-704771157e42,#dougmartin-NFL-FA-22,7426.0
Oregon,,,De'Anthony,De'Anthony Thomas,,1993-01-05,,thomas,29.0,,,{'channel_id': '1116852775678902272'},True,00-0031060,,,1648441845359.0,nfl,,Inactive,607847.0,16.0,['WR'],9274.0,Thomas,deanthonythomas,,176,68,,803.0,,2023,,,8.0,,,,Crenshaw (CA),deanthony,[],16305.0,WR,16945.0,,27652.0,35823109-daf1-4825-92b8-564271398ecb,#deanthonythomas-NFL-FA-16,
Princeton,,,Mike,Mike Catapano,,1990-08-17,,catapano,30.0,,,,False,,,,,nfl,,Inactive,470175.0,48.0,"['DL', 'LB']",8961.0,Catapano,mikecatapano,,270,"6'4""",,9999999.0,,1461,,,7.0,,,,Chaminade (NY),mike,[],15043.0,LB,15944.0,,26830.0,4c08189b-2268-4755-87d0-b0a291f08eb9,#mikecatapano-NFL-FA-48,
Louisiana,,LAR,Kevin,Kevin Dotson,,1996-09-18,885460.0,dotson,28.0,,,"{'channel_id': '1113708706823958528', 'rookie_year': '2020'}",True,,,,1726427114705.0,nfl,,Active,,69.0,['OL'],14749.0,Dotson,kevindotson,116E2FA7B4F5,330,76,,9999999.0,,7116,,OL,5.0,,,,Plaquemine (LA),kevin,[],22132.0,OL,3917599.0,,32805.0,fb301e65-4c65-4b60-a8ca-d149fcdbcd97,#kevindotson-NFL-LAR-69,
,,,Nick,Nick Sirianni,,,,sirianni,,,,{'override_active': 'false'},False,,,,,nfl,,Inactive,,0.0,,,Sirianni,nicksirianni,,,,,9999999.0,,4907,,,0.0,,,,,nick,[],19809.0,,,,,,#nicksirianni-NFL-FA-0,13088.0
Georgia,,CIN,Kendall,Kendall Milton,,2002-02-10,1213345.0,milton,23.0,,,"{'channel_id': '1113708718547038208', 'rookie_year': '2024'}",True,,,,1735846837738.0,nfl,5.0,Active,,36.0,['RB'],17970.0,Milton,kendallmilton,A92E6B2C0008,230,73,,578.0,,11649,,RB,1.0,,,,Buchanan (CA),kendall,[],,RB,,,,d0dd8a70-072c-11ef-a49f-41e71daeb2e1,#kendallmilton-NFL-CIN-36,
Alabama,,CLE,Jerry,Jerry Jeudy,,1999-04-24,973935.0,jeudy,26.0,,,"{'channel_id': '1113708842941706240', 'rookie_year': '2020'}",True,,,,1753297251330.0,nfl,1.0,Active,,3.0,['WR'],14458.0,Jeudy,jerryjeudy,74F257A6F220,195,73,,71.0,,6783,,RWR,5.0,,,,Deerfield Beach (FL),jerry,[],21692.0,WR,4241463.0,,32685.0,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,#jerryjeudy-NFL-CLE-3,
Oregon State,,ATL,Joshua,Joshua Gray,,2000-03-13,,gray,25.0,,,"{'channel_id': '1222696803619581952', 'rookie_year': '0'}",True,,,,,nfl,,Active,,67.0,['OL'],,Gray,joshuagray,02524FE065589A92,299,77,,9999999.0,,12887,,OL,0.0,,,,Rancho Cucamonga (CA),joshua,[],,OL,,,,a6a3e310-2474-11f0-9d75-5b9f469eea9d,#joshuagray-NFL-ATL-67,
Brigham Young,,,Tejan,Tejan Koroma,,1996-04-27,,koroma,25.0,,,{'channel_id': '1116853128503754752'},True,00-0034328,,,1556573756637.0,nfl,,Active,,73.0,['OL'],13384.0,Koroma,tejankoroma,,290,72,,9999999.0,,5592,,,4.0,,,,Allen,tejan,[],20551.0,C,3138835.0,,31522.0,5f642a99-fc5b-4cae-b23d-8d043681b264,#tejankoroma-NFL-FA-73,
Virginia,,,Max,Max Valles,,1994-08-05,,valles,26.0,,,,False,,,,,nfl,,Inactive,,54.0,"['DL', 'LB']",10365.0,Valles,maxvalles,,251,"6'5""",,9999999.0,,2481,,,5.0,,,,St. Joseph,max,[],16939.0,LB,3048702.0,,28567.0,8ab4dd5c-7ace-4819-80b7-030de97ab88f,#maxvalles-NFL-FA-54,
Cincinnati,,,Brent,Brent Celek,,1985-01-25,,celek,35.0,,,,False,00-0025549,,,1564440320341.0,nfl,,Inactive,229510.0,87.0,['TE'],5403.0,Celek,brentcelek,,255,"6'4""",,9999999.0,,221,,,13.0,,,,La Salle (OH),brent,[],5511.0,TE,10605.0,,8416.0,645a8bf9-2079-4df4-904a-3d8f08438b85,#brentcelek-NFL-FA-87,4269.0
Georgia,,,Knowshon,Knowshon Moreno,,1987-07-16,,moreno,30.0,,,,False,,,,,nfl,,Inactive,,28.0,['RB'],,Moreno,knowshonmoreno,,210,"5'11""",,9999999.0,,387,,,6.0,,,,,knowshon,[],8699.0,RB,12516.0,,,d7ed32dc-b05b-4a90-b29c-7fcb4527d2c5,#knowshonmoreno-NFL-FA-28,5163.0
,,,Player,Player Invalid,,,,invalid,,,,,False,,,,,nfl,,Inactive,,,['TE'],,Invalid,playerinvalid,,,,,,,8432,,,0.0,,,,,player,[],,TE,,,,,#playerinvalid-NFL-FA,
Florida Atlantic,,,Rashad,Rashad Smith,,1997-04-20,916460.0,smith,25.0,,,{'channel_id': '1116853352911601664'},True,,,,1603749938954.0,nfl,,Active,,59.0,['LB'],15096.0,Smith,rashadsmith,,220,73,,9999999.0,,7232,,,2.0,,,,Homestead (FL),rashad,[],22233.0,LB,4040762.0,,33180.0,dec323b8-fb75-4182-b03d-6c412d3d51a5,#rashadsmith-NFL-FA-59,
MidAmerican Nazarene,,,Anthony,Anthony Sao,,2000-12-17,1509834.0,sao,24.0,,,"{'channel_id': '1116852717524877312', 'rookie_year': '2024'}",True,,,,1718143531237.0,nfl,,Active,,,['DB'],18167.0,Sao,anthonysao,8FB828B3A11D,200,73,,9999999.0,,12213,,,1.0,,,,Compton (CA),anthony,[],,CB,,,,d4783f50-07da-11ef-b218-ed50b831f980,#anthonysao-NFL-FA,
Arizona,,SF,Jacob,Jacob Cowing,,2001-02-04,1181861.0,cowing,24.0,,,"{'channel_id': '1113708878039642112', 'rookie_year': '2024'}",True,,,,1753650009098.0,nfl,7.0,Active,,19.0,['WR'],17008.0,Cowing,jacobcowing,D501FE0B726A,171,69,,440.0,Questionable,11616,,SWR,1.0,Hamstring,,,Maricopa (AZ),jacob,[],,WR,,,,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,#jacobcowing-NFL-SF-19,
Notre Dame,,CHI,Miles,Miles Boykin,,1996-10-12,884553.0,boykin,28.0,,,"{'channel_id': '1113708680123019264', 'rookie_year': '2019'}",True, 00-0035703,,,1754259308632.0,nfl,9.0,Active,884553.0,80.0,['WR'],13553.0,Boykin,milesboykin,0A22FF8AADCF,231,75,,690.0,Questionable,5965,,SWR,6.0,Ankle,,,Providence Catholic (IL),miles,[],21037.0,WR,3932423.0,,31925.0,d1ed6f8c-1611-4695-8b48-5adce0de50dd,#milesboykin-NFL-CHI-80,14013.0
Appalachian State,,,Andrew,Andrew Peacock,,1991-01-14,,peacock,26.0,,,,False,,,,,nfl,,Inactive,504365.0,1.0,['WR'],,Peacock,andrewpeacock,,195,"5'9""",,9999999.0,,2125,,,1.0,,,,,andrew,[],16462.0,WR,17025.0,,28008.0,404c313b-6788-45ac-8438-99b224988b8f,#andrewpeacock-NFL-FA-1,
Notre Dame,,ATL,JD,JD Bertrand,,2000-05-05,1183583.0,bertrand,25.0,,,"{'channel_id': '1113708865330900992', 'rookie_year': '2024'}",True,,,,1752542427532.0,nfl,2.0,Active,,40.0,['LB'],17810.0,Bertrand,jdbertrand,7715F27DA2AC,230,73,,9999999.0,,11770,,RILB,1.0,,,,Blessed Trinity Catholic (GA),jd,[],,LB,,,,fdb957eb-4146-4453-a6df-f65ca7bc1bb6,#jdbertrand-NFL-ATL-40,
Utah,,JAX,Dorian,Dorian Singer,,2002-10-16,,singer,22.0,,,"{'channel_id': '1223134688898461697', 'rookie_year': '0'}",True,,,,1745980835083.0,nfl,,Active,,13.0,['WR'],18955.0,Singer,doriansinger,BCA610DD1DE8A2B8,181,72,,999.0,,13064,,SWR,0.0,,,,Pinnacle (MN),dorian,[],,WR,,,,bd460ff0-2567-11f0-831d-a5b6ed781dda,#doriansinger-NFL-JAX-13,
Washington,,NO,Dante,Dante Pettis,,1995-10-23,837820.0,pettis,29.0,,,"{'channel_id': '1113708761173749761', 'rookie_year': '2018'}",True,00-0034860,,,1741727108739.0,nfl,7.0,Active,837820.0,17.0,['WR'],12884.0,Pettis,dantepettis,CEEF50BC317C,200,74,,492.0,,4992,,SWR,7.0,,,,JSerra Catholic (CA),dante,[],19854.0,WR,3127306.0,,31014.0,20d16690-560b-4a01-af20-8870ef07ea70,#dantepettis-NFL-NO-17,13160.0
Louisiana State,,,Eric,Eric Reid,,1991-12-10,,reid,30.0,,,{'channel_id': '1116852748231376896'},True, 00-0030548,,,1585950331788.0,nfl,,Active,540523.0,25.0,['DB'],8685.0,Reid,ericreid,,213,73,,9999999.0,,1590,,,9.0,,,,Dutchtown (LA),eric,[],15242.0,SS,15809.0,,26641.0,c615cf52-bc61-43ed-bb76-39695ca019c0,#ericreid-NFL-FA-25,8453.0
Louisiana Tech,,,Darrell,Darrell Brown,,1993-12-21,,brown,28.0,,,{'channel_id': '1116853024250134528'},True,,,,,nfl,,Active,,66.0,['OL'],,Brown,darrellbrown,,305,76,,9999999.0,,4804,,,5.0,,,,Cooper,darrell,[],19719.0,OT,2971882.0,,30927.0,dfdac366-d991-4d2a-baad-a01b055e1c48,#darrellbrown-NFL-FA-66,
Pittsburgh,,,Ryan,Ryan Lewis,,1994-04-15,,lewis,27.0,,,{'channel_id': '1116852981497593856'},True,00-0033608,,,1660179319896.0,nfl,,Inactive,692336.0,37.0,['DB'],12929.0,Lewis,ryanlewis,,185,72,,1260.0,,4529,,,5.0,,,,Eastlake (WA),ryan,[],19407.0,CB,2970264.0,,30491.0,ba95b150-fad0-4a8d-b15d-a5e318d95b7f,#ryanlewis-NFL-FA-37,
Maryland,,DAL,Tommy,Tommy Akingbesote,,2003-02-25,,akingbesote,22.0,,,"{'channel_id': '1222002238210179072', 'rookie_year': '0'}",True,,,,1745710827594.0,nfl,,Active,,92.0,['DL'],18713.0,Akingbesote,tommyakingbesote,874C5E8056926812,306,75,,9999999.0,,12739,,DL,0.0,,,,Charles Herbert Flowers (MD),tommy,[],,DT,,,,6d43a6f4-d210-40f7-a877-9169ae6a500d,#tommyakingbesote-NFL-DAL-92,
Notre Dame,,CAR,JJ,JJ Jansen,,1986-01-20,267458.0,jansen,39.0,,,"{'channel_id': '1113708886856069120', 'rookie_year': '2008'}",True,00-0026027,,,1739602221935.0,nfl,,Active,,44.0,['LS'],7078.0,Jansen,jjjansen,4EDD98ACAC84,235,74,,9999999.0,,439,,LS,17.0,,,,Brophy Prep (AZ),jj,[],9162.0,LS,11759.0,,9585.0,e2ee3901-8de4-4585-a6ca-b7d77d271d9e,#jjjansen-NFL-CAR-44,
Baylor,,TEN,James,James Lynch,,1999-01-20,1066890.0,lynch,26.0,,,"{'channel_id': '1113708712297525248', 'rookie_year': '2020'}",True,,,,1746664218054.0,nfl,2.0,Active,,97.0,['DL'],14499.0,Lynch,jameslynch,35DE560DE241,295,76,,9999999.0,,6858,,LDE,5.0,,,,Round Rock (TX),james,[],21894.0,DT,4259181.0,,32800.0,ce8b21f7-6f93-40e6-8068-0432e10d855f,#jameslynch-NFL-TEN-97,
Louisiana Tech,,,Jordan,Jordan Mills,,1990-12-24,509704.0,mills,31.0,,,{'channel_id': '1116852742007029760'},True,00-0030046,,,1659810314150.0,nfl,,Active,,79.0,"['OL', 'OT']",8826.0,Mills,jordanmills,,311,77,,9999999.0,,1510,,,9.0,,,,Assumption (LA),jordan,[],15116.0,T,16004.0,,26786.0,cf881df8-d5a0-4736-be01-eb72767366b0,#jordanmills-NFL-FA-79,
Colorado State,,CLE,Dom,Dom Jones,,,,jones,,,,"{'channel_id': '1222062625664274432', 'rookie_year': '0'}",True,,,,,nfl,,Active,,37.0,['DB'],19044.0,Jones,domjones,C3BFF23D6A676A2E,192,74,,9999999.0,,12785,,DB,0.0,,,,Peachtree Ridge (GA),dom,[],,DB,,,,96b9bbe0-2317-11f0-9fae-9ba39ba9aec5,#domjones-NFL-CLE-37,
Oklahoma,,OAK,Jordan,Jordan Wade,,,,wade,,,,{'channel_id': '1116853041413226496'},True,,,,,nfl,,Active,,0.0,['OL'],,Wade,jordanwade,,311,"6'3""",,9999999.0,,4925,,,1.0,,,,,jordan,[],19313.0,G,,,30636.0,,#jordanwade-NFL-OAK-0,
Oregon,,,Bralon,Bralon Addison,,1993-10-12,,addison,28.0,,,,False, 00-0032482,,,1596767449898.0,nfl,,Inactive,689636.0,89.0,['WR'],10747.0,Addison,bralonaddison,,190,70,,9999999.0,,3620,,,6.0,,,,Hightower (TX),bralon,[],18407.0,WR,2971271.0,,29616.0,319497eb-9f40-4ef7-9dfe-72314a8e9b21,#bralonaddison-NFL-FA-89,
Bowling Green,,,Christian,Christian Sims,,2001-02-15,1181975.0,sims,22.0,,,{'channel_id': '1116852657747656704'},True,,,,1693254649926.0,nfl,,Active,,46.0,['TE'],17337.0,Sims,christiansims,,243,74,,449.0,,11155,,,1.0,,,,Norcross (GA),christian,[],,TE,,,,825c01a0-e857-11ed-95b2-5d386c06de36,#christiansims-NFL-FA-46,
Maryland,,LAC,Josh,Josh Kaltenberger,,,,kaltenberger,,,,"{'channel_id': '1222334420736802816', 'rookie_year': '0'}",True,,,,,nfl,,Active,,63.0,['OL'],,Kaltenberger,joshkaltenberger,097A1F7953F2EA5D,308,78,,9999999.0,,12814,,OL,0.0,,,,Seneca Valley (PA),josh,[],,OL,,,,3436b400-23ad-11f0-b28b-d1b1866410c3,#joshkaltenberger-NFL-LAC-63,
Florida State,,,Telvin,Telvin Smith,,1991-04-11,,smith,30.0,,,,False,00-0031309,,,1563996333283.0,nfl,,Injured Reserve,,0.0,['LB'],9371.0,Smith,telvinsmith,,215,75,,9999999.0,,1995,,,8.0,,,,Lowndes County (GA),telvin,[],16266.0,LB,16891.0,,27672.0,dfbbe1cc-1fce-4599-92ae-922a8b79fb83,#telvinsmith-NFL-FA-0,9394.0
Sacramento State,,NE,Marte,Marte Mapu,,1999-11-08,1054192.0,mapu,25.0,,,"{'channel_id': '1113708791863472128', 'rookie_year': '2023'}",True,,,,1748470817727.0,nfl,3.0,Active,,15.0,['DB'],16947.0,Mapu,martemapu,25AC94AAB044,230,75,,9999999.0,,10926,,LILB,2.0,,,,Hawthorne (CA),marte,[],,DB,,,,5c55344a-6192-4def-9860-ffd5a571fe68,#martemapu-NFL-NE-15,
LSU,,NE,Kayshon,Kayshon Boutte,,2002-05-07,1213362.0,boutte,23.0,,,"{'channel_id': '1113708794036121600', 'rookie_year': '2023'}",True,,,,1754078150281.0,nfl,4.0,Active,,9.0,['WR'],16795.0,Boutte,kayshonboutte,86B6983F9C7F,197,71,,282.0,,9504,,LWR,2.0,,,,Westgate (LA),kayshon,[],,WR,,,,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,#kayshonboutte-NFL-NE-9,
James Madison,,,Rashard,Rashard Davis,,1995-09-14,750368.0,davis,26.0,,,{'channel_id': '1116853028188585984'},True,00-0034034,,,1660682432289.0,nfl,,Active,750368.0,6.0,['WR'],12367.0,Davis,rasharddavis,,180,69,,9999999.0,,4828,,,5.0,,,,Charlottesville (VA),rashard,[],19732.0,WR,3049329.0,,30940.0,4e87e1a1-8b89-4738-a527-87eb0663c35d,#rasharddavis-NFL-FA-6,
Kent State,,,Dri,Dri Archer,,1991-08-09,,archer,29.0,,,,False,,,,,nfl,,Inactive,506529.0,13.0,['RB'],9474.0,Archer,driarcher,,173,"5'8""",,9999999.0,,1914,,,6.0,,,,Venice (FL),dri,[],16144.0,RB,16755.0,,27625.0,4aeef161-65c6-4bc6-89c5-ceb7d6d1a25b,#driarcher-NFL-FA-13,
UC Davis,,,Daniel,Daniel Whelan,,1999-02-10,1052604.0,whelan,26.0,,,"{'channel_id': '1116852699464204288', 'rookie_year': ''}",True,,,,,nfl,,Active,,0.0,['P'],,Whelan,danielwhelan,,216,77,,9999999.0,,11525,,,0.0,,,,Rancho Mirage (CA),daniel,[],,P,,,,53744270-fbf9-11ed-b3ef-4b1a763c6ea8,#danielwhelan-NFL-FA-0,
Texas - El Paso,,,Darren,Darren Woodard,,1989-09-21,,woodard,27.0,,,,False,,,,,nfl,,Inactive,,35.0,['DB'],,Woodard,darrenwoodard,,170,"5'11""",,9999999.0,,1711,,,1.0,,,,,darren,[],15620.0,CB,16122.0,,,7a1775f4-0869-4377-93c7-02331a65606f,#darrenwoodard-NFL-FA-35,
Arkansas,,,Drew,Drew Morgan,,1994-12-02,,morgan,27.0,,,{'channel_id': '1116852960572211200'},True,00-0033407,,,1515031201931.0,nfl,,Active,744431.0,81.0,['WR'],11867.0,Morgan,drewmorgan,,187,72,,9999999.0,,4396,,,5.0,,,,Greenwood (AR),drew,[],19255.0,WR,3046438.0,,30647.0,7e56f066-0225-4b22-ab11-9cb1d6325ee8,#drewmorgan-NFL-FA-81,
West Virginia,,JAX,Wyatt,Wyatt Milum,,2002-12-27,,milum,22.0,,,"{'channel_id': '1221700225698111488', 'rookie_year': '0'}",True,,,,1745638821440.0,nfl,,Active,,64.0,['OL'],18768.0,Milum,wyattmilum,622B89998DBD29E9,317,78,,9999999.0,,12633,,OL,0.0,,,,Spring Valley (WV),wyatt,[],,OL,,,,fb2dac4a-ee97-458c-856e-702d2fea5c64,#wyattmilum-NFL-JAX-64,
Washington,,,John,John Ross,,1995-11-27,747906.0,ross,29.0,,,"{'channel_id': '1113708717100003328', 'rookie_year': '2017'}",True,00-0033460,,,1733328318057.0,nfl,,Active,747906.0,38.0,['WR'],11699.0,Ross,johnross,15F7058AB537,190,71,,656.0,Questionable,4038,,,7.0,Undisclosed,,,Long Beach Jordan (CA),john,[],18881.0,WR,3052177.0,,30122.0,938b363a-6967-4cef-bcd2-bb358a9f6c98,#johnross-NFL-FA-38,12173.0
Wake Forest,,,Kyle,Kyle Wilber,,1989-04-26,397413.0,wilber,33.0,,,{'channel_id': '1116852693948694528'},True,00-0029647,,,1599591348982.0,nfl,,Active,397413.0,58.0,['LB'],8224.0,Wilber,kylewilber,,240,76,,9999999.0,,1148,,,10.0,,,,Apopka (FL),kyle,[],14167.0,LB,15038.0,,25823.0,cdbaf089-9c7e-418f-829e-d903c28b2628,#kylewilber-NFL-FA-58,
North Carolina,,LAC,Omarion,Omarion Hampton,,2003-03-16,,hampton,22.0,,,"{'channel_id': '1221352943668699136', 'rookie_year': '0', 'source_id': '655f27c0-91f6-11ec-9587-0f8fa2cff168'}",True,,,,1754018444276.0,nfl,1.0,Active,,8.0,['RB'],18445.0,Hampton,omarionhampton,E3451FFC31D3D886,220,72,,32.0,,12507,,RB,0.0,,,,Cleveland (NC),omarion,[],,RB,,,,3e1b7908-79ee-4a23-97b9-5190725a2e5e,#omarionhampton-NFL-LAC-8,
Miami,,,Leonard,Leonard Hankerson,,1989-01-30,,hankerson,31.0,,,,False,,,,,nfl,,Inactive,398112.0,80.0,['WR'],7381.0,Hankerson,leonardhankerson,,211,"6'2""",,9999999.0,,914,,,9.0,,,,Aquinas (FL),leonard,[],13162.0,WR,14021.0,,24866.0,7877c393-beb4-4f40-a6c5-d864ca6e5172,#leonardhankerson-NFL-FA-80,6425.0
Michigan,,,Jordan,Jordan Kovacs,,1990-06-12,,kovacs,30.0,,,,False,,,,,nfl,,Inactive,,42.0,['DB'],8894.0,Kovacs,jordankovacs,,210,"5'10""",,9999999.0,,1649,,,7.0,,,,Clay (OH),jordan,[],15392.0,DB,16363.0,,27248.0,d6f89ef1-41a2-4066-91e0-7ed9882a81fd,#jordankovacs-NFL-FA-42,
Montana,,BUF,Hayden,Hayden Harris,,,,harris,,,,"{'channel_id': '1222032408816144384', 'rookie_year': '0'}",True,,,,1754098552456.0,nfl,,Inactive,,52.0,['DL'],19098.0,Harris,haydenharris,995B295BE0058419,255,77,,9999999.0,IR,12758,,DL,0.0,Hamstring,,,Eastside Catholic (WA),hayden,[],,DE,,,,917b5b20-2303-11f0-a98b-45054bf97df0,#haydenharris-NFL-BUF-52,
Youngstown State,,DEN,Jaleel,Jaleel McLaughlin,,2000-09-13,1271738.0,mclaughlin,24.0,,,"{'channel_id': '1113708825132691457', 'rookie_year': '2023'}",True,,,,1745859038141.0,nfl,3.0,Active,,38.0,['RB'],17319.0,McLaughlin,jaleelmclaughlin,C92FD917D2BE,187,67,,210.0,,11439,,RB,2.0,,,,Forest Hills (NC),jaleel,[],,RB,,,,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,#jaleelmclaughlin-NFL-DEN-38,
Southeast Missouri State,,,Johnny,Johnny King,,1999-09-29,1216596.0,king,23.0,,,{'channel_id': '1116852672087982080'},True,,,,1693347910321.0,nfl,,Active,,43.0,['WR'],17509.0,King,johnnyking,,209,77,,469.0,,11282,,,1.0,,,,Boyd H. Anderson (FL),johnny,[],,WR,,,,08ee0ac0-eb81-11ed-bdbc-7f2763e63be6,#johnnyking-NFL-FA-43,
Memphis,,,Tevin,Tevin Jones,,1992-12-26,614302.0,jones,29.0,,,{'channel_id': '1116852901101174784'},True,00-0032728,,,1627875617715.0,nfl,,Active,614302.0,0.0,['WR'],11467.0,Jones,tevinjones,,225,74,,1091.0,,3730,,,6.0,,,,Clear Creek (TX),tevin,[],18540.0,WR,2586703.0,,29795.0,44d9bb75-f947-406c-b847-6b11684a07c1,#tevinjones-NFL-FA-0,
Washburn,,ATL,Kyle,Kyle Hinton,,1998-02-27,1215064.0,hinton,27.0,,,"{'channel_id': '1113708862587826176', 'rookie_year': '2020'}",True,,,,1640291437772.0,nfl,,Active,,68.0,['OL'],14838.0,Hinton,kylehinton,747242DB58D9,315,74,,9999999.0,,7153,,OL,5.0,,,,Liberty (AZ),kyle,[],22155.0,G,4682831.0,,32925.0,a78d3d14-3cc9-4adf-96fe-dc7660cb4c2d,#kylehinton-NFL-ATL-68,
USC,,,Anthony,Anthony Sarao,,1993-04-29,,sarao,31.0,,,"{'channel_id': '1202954213781405697', 'rookie_year': '2016'}",True,,,,,nfl,,Active,,0.0,['LB'],11663.0,Sarao,anthonysarao,,235,72,,9999999.0,,3414,,,9.0,,,,Holy Spirit (NJ),anthony,[],18176.0,ILB,2577263.0,,29610.0,551c4d76-6a16-497b-ac3d-33157cdf7107,#anthonysarao-NFL-FA-0,
Troy,,,DeMarcus,DeMarcus Ware,,1982-07-31,,ware,38.0,,,,False,,,,,nfl,,Inactive,,94.0,"['DL', 'LB']",4474.0,Ware,demarcusware,,258,"6'4""",,9999999.0,,186,,,15.0,,,,Auburn (AL),demarcus,[],4877.0,DE,8426.0,,7187.0,f5fa509a-fc67-4c74-be9f-cb9cc8815a6f,#demarcusware-NFL-FA-94,3170.0
Wisconsin,,,Tyler,Tyler Beach,,1999-06-14,1065334.0,beach,25.0,,,"{'channel_id': '1113708817415172097', 'rookie_year': '2023'}",True,,,,1704853243412.0,nfl,,Active,,69.0,['OL'],16783.0,Beach,tylerbeach,852030D03457,290,78,,9999999.0,,11450,,,1.0,,,,Port Washington (WI),tyler,[],,OL,,,,36dd9260-f32a-11ed-8b21-7331769fea7c,#tylerbeach-NFL-FA-69,
Arkansas-Pine Bluff,,,Mark,Mark Evans,,1999-10-11,1134580.0,evans,24.0,,,"{'channel_id': '1113708684371849217', 'rookie_year': '2023'}",True,,,,,nfl,,Active,,68.0,['OL'],,Evans,markevans,35D02D6B4C55,295,76,,9999999.0,,11109,,,1.0,,,,C.E. King (TX),mark,[],,OL,,,,63de8230-e775-11ed-bd6a-139cc0e9c4a5,#markevans-NFL-FA-68,
Boise State,,,Shea,Shea McClellin,,1989-08-01,,mcclellin,31.0,,,,False,,,,1527711901542.0,nfl,,Inactive,381820.0,58.0,['LB'],8147.0,McClellin,sheamcclellin,,250,"6'3""",,9999999.0,,1150,,,8.0,,,,Marsing (ID),shea,[],14189.0,LB,14937.0,,25729.0,96981fd3-bd93-4134-84fc-3506197ac7eb,#sheamcclellin-NFL-FA-58,7518.0
Florida Atlantic,,,Randell,Randell Johnson,,1991-03-23,,johnson,29.0,,,,False,,,,,nfl,,Inactive,,49.0,['LB'],9777.0,Johnson,randelljohnson,,245,"6'4""",,9999999.0,,1813,,,6.0,,,,North Miami (FL),randell,[],15997.0,LB,16816.0,,27749.0,437120e5-3406-4796-b941-ae3c9aed8bee,#randelljohnson-NFL-FA-49,
