playerName,playerID,slug,position,positionID,team,rookie,age,heightFeet,heightInches,weight,seasonsExperience,pickRound,pickNum,isFeatured,isStartSitFeatured,isTrending,isDevyReturningToSchool,isDevyYearDecrement,oneQBValues,superflexValues,number,teamLongName,birthday,draftYear,college,byeWeek,injury,norm_name
Jaydon Blue,1769,jaydon-blue-1769,RB,2,DAL,True,21.6,5,9,196,0,5,11,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': -2, 'rookieTrend': 0, 'rookiePositionalTrend': -1, 'overall7DayTrend': 8, 'positional7DayTrend': 1, 'kept': 3664, 'traded': 3224, 'cut': 2456, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3604, 'rank': 156, 'positionalRank': 42, 'rookieRank': 26, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 14, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}, 'tepp': {'value': 3604, 'rank': 160, 'positionalRank': 42, 'rookieRank': 27, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 13, 'positionalTier': 9, 'rookieTier': 6, 'rookiePositionalTier': 3}, 'teppp': {'value': 3604, 'rank': 163, 'positionalRank': 42, 'rookieRank': 27, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 15, 'positionalTier': 9, 'rookieTier': 8, 'rookiePositionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 39.0, 'tradeCount': 55, 'value': 3604, 'rank': 151, 'positionalRank': 42, 'rookieRank': 24, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 13, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}","{'startSitValue': 0, 'overallTrend': 3, 'positionalTrend': -1, 'rookieTrend': 1, 'rookiePositionalTrend': -1, 'overall7DayTrend': 9, 'positional7DayTrend': 1, 'kept': 3595, 'traded': 3294, 'cut': 2502, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2858, 'rank': 168, 'positionalRank': 42, 'rookieRank': 29, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 14, 'positionalTier': 9, 'rookieTier': 8, 'rookiePositionalTier': 3}, 'tepp': {'value': 2858, 'rank': 171, 'positionalRank': 42, 'rookieRank': 29, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 17, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}, 'teppp': {'value': 2858, 'rank': 174, 'positionalRank': 42, 'rookieRank': 29, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 17, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 35.0, 'tradeCount': 108, 'value': 2858, 'rank': 161, 'positionalRank': 43, 'rookieRank': 26, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 18, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}",34,Dallas Cowboys,1073538000,2025,Texas,10.0,{'injuryCode': 1},jaydon blue
2026 Late 2nd,1532,2026-late-2nd-1532,RDP,5,FA,False,0.0,0,0,0,2025,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 7, 'overall7DayTrend': 2, 'kept': 4178, 'traded': 3908, 'cut': 5194, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3467, 'rank': 162, 'history': [], 'overallTier': 14}, 'tepp': {'value': 3467, 'rank': 169, 'history': [], 'overallTier': 13}, 'teppp': {'value': 3467, 'rank': 170, 'history': [], 'overallTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 3467, 'rank': 158, 'history': [], 'overallTier': 13}","{'startSitValue': 0, 'overallTrend': -6, 'overall7DayTrend': -2, 'kept': 14461, 'traded': 14419, 'cut': 18247, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2853, 'rank': 170, 'history': [], 'overallTier': 14}, 'tepp': {'value': 2853, 'rank': 173, 'history': [], 'overallTier': 17}, 'teppp': {'value': 2853, 'rank': 176, 'history': [], 'overallTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 2853, 'rank': 162, 'history': [], 'overallTier': 18}",0,Free Agent,,0,,,{'injuryCode': 1},late nd
Stefon Diggs,262,stefon-diggs-262,WR,3,NEP,False,31.7,6,0,191,10,5,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 2, 'positionalTrend': 3, 'overall7DayTrend': -3, 'positional7DayTrend': 0, 'kept': 34349, 'traded': 36940, 'cut': 43306, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3507, 'rank': 160, 'positionalRank': 57, 'history': [], 'overallTier': 14, 'positionalTier': 15}, 'tepp': {'value': 3507, 'rank': 165, 'positionalRank': 57, 'history': [], 'overallTier': 13, 'positionalTier': 15}, 'teppp': {'value': 3507, 'rank': 167, 'positionalRank': 57, 'history': [], 'overallTier': 15, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 60.0, 'tradeCount': 84, 'value': 3507, 'rank': 156, 'positionalRank': 57, 'history': [], 'overallTier': 13, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': -3, 'positionalTrend': 1, 'overall7DayTrend': -5, 'positional7DayTrend': 0, 'kept': 49370, 'traded': 54192, 'cut': 64162, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2835, 'rank': 171, 'positionalRank': 57, 'history': [], 'overallTier': 14, 'positionalTier': 13}, 'tepp': {'value': 2835, 'rank': 174, 'positionalRank': 57, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'teppp': {'value': 2835, 'rank': 177, 'positionalRank': 57, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 60.0, 'tradeCount': 187, 'value': 2835, 'rank': 163, 'positionalRank': 57, 'history': [], 'overallTier': 18, 'positionalTier': 13}",8,New England Patriots,754549200,2015,Maryland,14.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Knee - ACL', 'injuryReturn': 'Aug 8, 2025'}",stefon diggs
Elijah Arroyo,1808,elijah-arroyo-1808,TE,4,SEA,True,22.3,6,5,254,0,2,18,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 23, 'positionalTrend': 4, 'rookieTrend': 4, 'rookiePositionalTrend': 2, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 3947, 'traded': 4064, 'cut': 2933, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3908, 'rank': 132, 'positionalRank': 17, 'rookieRank': 20, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 14, 'positionalTier': 7, 'rookieTier': 7, 'rookiePositionalTier': 2}, 'tepp': {'value': 4304, 'rank': 112, 'positionalRank': 17, 'rookieRank': 19, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 12, 'positionalTier': 7, 'rookieTier': 4, 'rookiePositionalTier': 2}, 'teppp': {'value': 4699, 'rank': 98, 'positionalRank': 17, 'rookieRank': 16, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 14, 'positionalTier': 6, 'rookieTier': 5, 'rookiePositionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 25.0, 'tradeCount': 35, 'value': 3434, 'rank': 161, 'positionalRank': 17, 'rookieRank': 26, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 13, 'positionalTier': 7, 'rookieTier': 8, 'rookiePositionalTier': 2}","{'startSitValue': 0, 'overallTrend': 24, 'positionalTrend': 4, 'rookieTrend': 4, 'rookiePositionalTrend': 1, 'overall7DayTrend': -5, 'positional7DayTrend': -2, 'kept': 3979, 'traded': 4068, 'cut': 2798, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3226, 'rank': 133, 'positionalRank': 17, 'rookieRank': 20, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 14, 'positionalTier': 7, 'rookieTier': 6, 'rookiePositionalTier': 2}, 'tepp': {'value': 3560, 'rank': 117, 'positionalRank': 17, 'rookieRank': 19, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 15, 'positionalTier': 7, 'rookieTier': 5, 'rookiePositionalTier': 2}, 'teppp': {'value': 3894, 'rank': 104, 'positionalRank': 17, 'rookieRank': 16, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 14, 'positionalTier': 7, 'rookieTier': 4, 'rookiePositionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 31.0, 'tradeCount': 96, 'value': 2813, 'rank': 164, 'positionalRank': 17, 'rookieRank': 27, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 18, 'positionalTier': 7, 'rookieTier': 7, 'rookiePositionalTier': 2}",18,Seattle Seahawks,1049518800,2025,Miami (FL),8.0,{'injuryCode': 1},elijah arroyo
Marvin Mims,1442,marvin-mims-1442,WR,3,DEN,False,23.4,5,11,182,2,2,32,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 3, 'positionalTrend': 3, 'overall7DayTrend': -5, 'positional7DayTrend': -2, 'kept': 15631, 'traded': 15294, 'cut': 13358, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3471, 'rank': 161, 'positionalRank': 58, 'history': [], 'overallTier': 14, 'positionalTier': 15}, 'tepp': {'value': 3471, 'rank': 167, 'positionalRank': 58, 'history': [], 'overallTier': 13, 'positionalTier': 15}, 'teppp': {'value': 3471, 'rank': 168, 'positionalRank': 58, 'history': [], 'overallTier': 15, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 49.0, 'tradeCount': 69, 'value': 3471, 'rank': 157, 'positionalRank': 58, 'history': [], 'overallTier': 13, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': 7, 'positionalTrend': 4, 'overall7DayTrend': -3, 'positional7DayTrend': 0, 'kept': 22346, 'traded': 22181, 'cut': 18511, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2808, 'rank': 173, 'positionalRank': 58, 'history': [], 'overallTier': 14, 'positionalTier': 13}, 'tepp': {'value': 2808, 'rank': 175, 'positionalRank': 58, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'teppp': {'value': 2808, 'rank': 179, 'positionalRank': 58, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 39.0, 'tradeCount': 122, 'value': 2808, 'rank': 165, 'positionalRank': 58, 'history': [], 'overallTier': 18, 'positionalTier': 13}",19,Denver Broncos,1016514000,2023,Oklahoma,12.0,{'injuryCode': 1},marvin mims
2027 Late 2nd,1707,2027-late-2nd-1707,RDP,5,FA,False,0.0,0,0,0,2025,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -5, 'overall7DayTrend': -3, 'kept': 1900, 'traded': 1752, 'cut': 2176, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3391, 'rank': 169, 'history': [], 'overallTier': 14}, 'tepp': {'value': 3391, 'rank': 175, 'history': [], 'overallTier': 13}, 'teppp': {'value': 3391, 'rank': 176, 'history': [], 'overallTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 3391, 'rank': 166, 'history': [], 'overallTier': 13}","{'startSitValue': 0, 'overallTrend': 3, 'overall7DayTrend': 1, 'kept': 6719, 'traded': 6660, 'cut': 7938, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2793, 'rank': 174, 'history': [], 'overallTier': 14}, 'tepp': {'value': 2793, 'rank': 176, 'history': [], 'overallTier': 17}, 'teppp': {'value': 2793, 'rank': 180, 'history': [], 'overallTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 2793, 'rank': 166, 'history': [], 'overallTier': 18}",0,Free Agent,,0,,,{'injuryCode': 1},late nd
Travis Kelce,264,travis-kelce-264,TE,4,KCC,False,35.8,6,5,250,12,3,1,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 8, 'positionalTrend': 0, 'overall7DayTrend': 2, 'positional7DayTrend': 0, 'kept': 29669, 'traded': 32008, 'cut': 44931, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3894, 'rank': 133, 'positionalRank': 18, 'history': [], 'overallTier': 14, 'positionalTier': 7}, 'tepp': {'value': 4288, 'rank': 113, 'positionalRank': 18, 'history': [], 'overallTier': 12, 'positionalTier': 7}, 'teppp': {'value': 4683, 'rank': 99, 'positionalRank': 18, 'history': [], 'overallTier': 14, 'positionalTier': 6}, 'rawLiquidity': 0.0, 'stdLiquidity': 54.0, 'tradeCount': 76, 'value': 3420, 'rank': 163, 'positionalRank': 18, 'history': [], 'overallTier': 13, 'positionalTier': 7}","{'startSitValue': 0, 'overallTrend': 3, 'positionalTrend': -1, 'overall7DayTrend': 2, 'positional7DayTrend': 0, 'kept': 44666, 'traded': 47313, 'cut': 66966, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3204, 'rank': 134, 'positionalRank': 18, 'history': [], 'overallTier': 14, 'positionalTier': 7}, 'tepp': {'value': 3536, 'rank': 118, 'positionalRank': 18, 'history': [], 'overallTier': 15, 'positionalTier': 7}, 'teppp': {'value': 3869, 'rank': 107, 'positionalRank': 18, 'history': [], 'overallTier': 14, 'positionalTier': 7}, 'rawLiquidity': 0.0, 'stdLiquidity': 55.0, 'tradeCount': 170, 'value': 2791, 'rank': 167, 'positionalRank': 18, 'history': [], 'overallTier': 18, 'positionalTier': 7}",87,Kansas City Chiefs,623566800,2013,Cincinnati,10.0,{'injuryCode': 1},travis kelce
Rashid Shaheed,1360,rashid-shaheed-1360,WR,3,NOS,False,26.9,6,0,180,3,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': -2, 'overall7DayTrend': -2, 'positional7DayTrend': 0, 'kept': 17261, 'traded': 16683, 'cut': 15890, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3443, 'rank': 164, 'positionalRank': 60, 'history': [], 'overallTier': 14, 'positionalTier': 15}, 'tepp': {'value': 3443, 'rank': 171, 'positionalRank': 60, 'history': [], 'overallTier': 13, 'positionalTier': 15}, 'teppp': {'value': 3443, 'rank': 172, 'positionalRank': 60, 'history': [], 'overallTier': 15, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 43.0, 'tradeCount': 60, 'value': 3443, 'rank': 160, 'positionalRank': 60, 'history': [], 'overallTier': 13, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': 1, 'overall7DayTrend': 3, 'positional7DayTrend': 2, 'kept': 22699, 'traded': 22220, 'cut': 21086, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2778, 'rank': 176, 'positionalRank': 59, 'history': [], 'overallTier': 14, 'positionalTier': 13}, 'tepp': {'value': 2778, 'rank': 177, 'positionalRank': 59, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'teppp': {'value': 2778, 'rank': 185, 'positionalRank': 59, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 34.0, 'tradeCount': 106, 'value': 2778, 'rank': 168, 'positionalRank': 59, 'history': [], 'overallTier': 18, 'positionalTier': 13}",22,New Orleans Saints,904539600,2022,Weber State,11.0,{'injuryCode': 1},rashid shaheed
Ray Davis,1574,ray-davis-1574,RB,2,BUF,False,25.7,5,8,220,1,4,28,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 10, 'positionalTrend': 3, 'overall7DayTrend': 5, 'positional7DayTrend': 2, 'kept': 11444, 'traded': 10672, 'cut': 9316, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3432, 'rank': 165, 'positionalRank': 44, 'history': [], 'overallTier': 14, 'positionalTier': 10}, 'tepp': {'value': 3432, 'rank': 172, 'positionalRank': 44, 'history': [], 'overallTier': 13, 'positionalTier': 10}, 'teppp': {'value': 3432, 'rank': 173, 'positionalRank': 44, 'history': [], 'overallTier': 15, 'positionalTier': 10}, 'rawLiquidity': 0.0, 'stdLiquidity': 45.0, 'tradeCount': 63, 'value': 3432, 'rank': 162, 'positionalRank': 44, 'history': [], 'overallTier': 13, 'positionalTier': 10}","{'startSitValue': 0, 'overallTrend': 9, 'positionalTrend': 3, 'overall7DayTrend': 6, 'positional7DayTrend': 2, 'kept': 11872, 'traded': 11530, 'cut': 9834, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2777, 'rank': 177, 'positionalRank': 44, 'history': [], 'overallTier': 14, 'positionalTier': 10}, 'tepp': {'value': 2777, 'rank': 178, 'positionalRank': 44, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'teppp': {'value': 2777, 'rank': 186, 'positionalRank': 44, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'rawLiquidity': 0.0, 'stdLiquidity': 35.0, 'tradeCount': 107, 'value': 2777, 'rank': 169, 'positionalRank': 44, 'history': [], 'overallTier': 18, 'positionalTier': 10}",22,Buffalo Bills,942296400,2024,Kentucky,7.0,{'injuryCode': 1},ray davis
Cedric Tillman,1444,cedric-tillman-1444,WR,3,CLE,False,25.3,6,3,215,2,3,11,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 1, 'overall7DayTrend': 3, 'positional7DayTrend': 1, 'kept': 12640, 'traded': 12137, 'cut': 10907, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3373, 'rank': 174, 'positionalRank': 63, 'history': [], 'overallTier': 14, 'positionalTier': 15}, 'tepp': {'value': 3373, 'rank': 179, 'positionalRank': 63, 'history': [], 'overallTier': 13, 'positionalTier': 15}, 'teppp': {'value': 3373, 'rank': 180, 'positionalRank': 63, 'history': [], 'overallTier': 15, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 43.0, 'tradeCount': 60, 'value': 3373, 'rank': 170, 'positionalRank': 63, 'history': [], 'overallTier': 13, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': 6, 'positionalTrend': 4, 'overall7DayTrend': 6, 'positional7DayTrend': 2, 'kept': 17366, 'traded': 17076, 'cut': 14492, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2765, 'rank': 178, 'positionalRank': 60, 'history': [], 'overallTier': 14, 'positionalTier': 13}, 'tepp': {'value': 2765, 'rank': 179, 'positionalRank': 60, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'teppp': {'value': 2765, 'rank': 188, 'positionalRank': 60, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 33.0, 'tradeCount': 103, 'value': 2765, 'rank': 170, 'positionalRank': 60, 'history': [], 'overallTier': 18, 'positionalTier': 13}",19,Cleveland Browns,956120400,2023,Tennessee,9.0,{'injuryCode': 1},cedric tillman
Darnell Mooney,911,darnell-mooney-911,WR,3,ATL,False,27.8,5,11,180,5,5,27,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -11, 'positionalTrend': -3, 'overall7DayTrend': -3, 'positional7DayTrend': 0, 'kept': 29477, 'traded': 29724, 'cut': 28996, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3447, 'rank': 163, 'positionalRank': 59, 'history': [], 'overallTier': 14, 'positionalTier': 15}, 'tepp': {'value': 3447, 'rank': 170, 'positionalRank': 59, 'history': [], 'overallTier': 13, 'positionalTier': 15}, 'teppp': {'value': 3447, 'rank': 171, 'positionalRank': 59, 'history': [], 'overallTier': 15, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 41.0, 'tradeCount': 58, 'value': 3447, 'rank': 159, 'positionalRank': 59, 'history': [], 'overallTier': 13, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': -16, 'positionalTrend': -5, 'overall7DayTrend': -5, 'positional7DayTrend': -2, 'kept': 39181, 'traded': 39759, 'cut': 39007, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2758, 'rank': 179, 'positionalRank': 61, 'history': [], 'overallTier': 14, 'positionalTier': 13}, 'tepp': {'value': 2758, 'rank': 180, 'positionalRank': 61, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'teppp': {'value': 2758, 'rank': 189, 'positionalRank': 61, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 43.0, 'tradeCount': 132, 'value': 2758, 'rank': 171, 'positionalRank': 61, 'history': [], 'overallTier': 18, 'positionalTier': 13}",1,Atlanta Falcons,878101200,2020,Tulane,5.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Shoulder', 'injuryReturn': 'Aug 22, 2025'}",darnell mooney
Jaylen Wright,1581,jaylen-wright-1581,RB,2,MIA,False,22.3,5,10,208,1,4,20,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -5, 'positionalTrend': -1, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 13116, 'traded': 12442, 'cut': 10223, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3413, 'rank': 166, 'positionalRank': 45, 'history': [], 'overallTier': 14, 'positionalTier': 10}, 'tepp': {'value': 3413, 'rank': 173, 'positionalRank': 45, 'history': [], 'overallTier': 13, 'positionalTier': 10}, 'teppp': {'value': 3413, 'rank': 174, 'positionalRank': 45, 'history': [], 'overallTier': 15, 'positionalTier': 10}, 'rawLiquidity': 0.0, 'stdLiquidity': 38.0, 'tradeCount': 53, 'value': 3413, 'rank': 164, 'positionalRank': 45, 'history': [], 'overallTier': 13, 'positionalTier': 10}","{'startSitValue': 0, 'overallTrend': -4, 'positionalTrend': -1, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 13505, 'traded': 13289, 'cut': 10523, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2749, 'rank': 180, 'positionalRank': 45, 'history': [], 'overallTier': 14, 'positionalTier': 10}, 'tepp': {'value': 2749, 'rank': 181, 'positionalRank': 45, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'teppp': {'value': 2749, 'rank': 191, 'positionalRank': 45, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'rawLiquidity': 0.0, 'stdLiquidity': 32.0, 'tradeCount': 99, 'value': 2749, 'rank': 172, 'positionalRank': 45, 'history': [], 'overallTier': 18, 'positionalTier': 10}",5,Miami Dolphins,1049173200,2024,Tennessee,12.0,{'injuryCode': 1},jaylen wright
J.K. Dobbins,636,jk-dobbins-636,RB,2,DEN,False,26.6,5,10,212,5,2,23,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 10, 'positionalTrend': 3, 'overall7DayTrend': -1, 'positional7DayTrend': -2, 'kept': 35081, 'traded': 35851, 'cut': 33535, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3392, 'rank': 168, 'positionalRank': 46, 'history': [], 'overallTier': 14, 'positionalTier': 10}, 'tepp': {'value': 3392, 'rank': 174, 'positionalRank': 46, 'history': [], 'overallTier': 13, 'positionalTier': 10}, 'teppp': {'value': 3392, 'rank': 175, 'positionalRank': 46, 'history': [], 'overallTier': 15, 'positionalTier': 10}, 'rawLiquidity': 0.0, 'stdLiquidity': 73.0, 'tradeCount': 102, 'value': 3392, 'rank': 165, 'positionalRank': 46, 'history': [], 'overallTier': 13, 'positionalTier': 10}","{'startSitValue': 0, 'overallTrend': 9, 'positionalTrend': 3, 'overall7DayTrend': -8, 'positional7DayTrend': -3, 'kept': 48672, 'traded': 50514, 'cut': 47101, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2747, 'rank': 181, 'positionalRank': 46, 'history': [], 'overallTier': 14, 'positionalTier': 10}, 'tepp': {'value': 2747, 'rank': 182, 'positionalRank': 46, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'teppp': {'value': 2747, 'rank': 192, 'positionalRank': 46, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'rawLiquidity': 0.0, 'stdLiquidity': 62.0, 'tradeCount': 191, 'value': 2747, 'rank': 173, 'positionalRank': 46, 'history': [], 'overallTier': 18, 'positionalTier': 10}",27,Denver Broncos,913870800,2020,Ohio State,12.0,{'injuryCode': 1},jk dobbins
Xavier Legette,1610,xavier-legette-1610,WR,3,CAR,False,24.5,6,3,227,1,1,32,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': 0, 'overall7DayTrend': -7, 'positional7DayTrend': -1, 'kept': 17318, 'traded': 17456, 'cut': 13777, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3387, 'rank': 171, 'positionalRank': 62, 'history': [], 'overallTier': 14, 'positionalTier': 15}, 'tepp': {'value': 3387, 'rank': 177, 'positionalRank': 62, 'history': [], 'overallTier': 13, 'positionalTier': 15}, 'teppp': {'value': 3387, 'rank': 178, 'positionalRank': 62, 'history': [], 'overallTier': 15, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 42.0, 'tradeCount': 59, 'value': 3387, 'rank': 168, 'positionalRank': 62, 'history': [], 'overallTier': 13, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 1, 'overall7DayTrend': -6, 'positional7DayTrend': -2, 'kept': 17680, 'traded': 18029, 'cut': 13935, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2742, 'rank': 182, 'positionalRank': 62, 'history': [], 'overallTier': 14, 'positionalTier': 13}, 'tepp': {'value': 2742, 'rank': 183, 'positionalRank': 62, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'teppp': {'value': 2742, 'rank': 193, 'positionalRank': 62, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 45.0, 'tradeCount': 139, 'value': 2742, 'rank': 174, 'positionalRank': 62, 'history': [], 'overallTier': 18, 'positionalTier': 13}",17,Carolina Panthers,980744400,2024,South Carolina,14.0,{'injuryCode': 1},xavier legette
