competitions,news_updated,gsis_id,years_exp,last_name,weight,depth_chart_position,depth_chart_order,age,active,injury_notes,college,sportradar_id,first_name,practice_description,kalshi_id,player_id,stats_id,status,team_abbr,injury_body_part,metadata,search_last_name,birth_date,team_changed_at,birth_city,rotoworld_id,oddsjam_id,search_first_name,injury_start_date,espn_id,sport,height,opta_id,birth_state,team,injury_status,search_rank,fantasy_data_id,high_school,swish_id,position,hashtag,rotowire_id,number,birth_country,practice_participation,full_name,search_full_name,pandascore_id,fantasy_positions,yahoo_id,norm_name
[],,,3.0,Whalen,202,,,29.0,False,,Stanford,4a99b4bf-e03e-4253-8b9b-c070ef796daf,Ryan,,,832,,Inactive,,,,whalen,1989-07-26,,,,,ryan,,14131.0,nfl,"6'1""",,,,,9999999.0,12857.0,,,WR,#ryanwhalen-NFL-FA-81,7411.0,81.0,,,Ryan Whalen,ryanwhalen,,['WR'],24954.0,ryan whalen
[],1757796616074.0,,0.0,Williams,317,OL,,22.0,True,,Texas,8b7504e3-c5ce-4e91-90d1-2bd8e975c5ed,Cameron,,d592e2a6-e430-461d-a500-922757af0706,12586,,Inactive,,Shoulder,"{'channel_id': '1221987078728855552', 'rookie_year': '2025', 'source_id': 'cfa4c670-8f54-11ec-9f33-1965c9c46e44'}",williams,2003-10-16,,,,E4D4B612B4AACB3B,cameron,,,nfl,77,,,PHI,IR,9999999.0,26002.0,Duncanville (TX),,OL,#cameronwilliams-NFL-PHI-73,18504.0,73.0,,,Cameron Williams,cameronwilliams,,['OL'],,cameron williams
[],,,0.0,Player,,,,,False,,,,Duplicate,,,6751,820437.0,Inactive,,,,player,,,,12292.0,,duplicate,,,nfl,,,,,,9999999.0,21668.0,,,,#duplicateplayer-NFL-FA-0,,0.0,,,Duplicate Player,duplicateplayer,,,,duplicate player
[],1640054416821.0,00-0032433,6.0,Murphy,305,,,28.0,True,,Stanford,cce52ea1-7e17-4992-8911-e6b07b7b3831,Kyle,,,3356,,Active,,,{'channel_id': '1116852854489874432'},murphy,1993-12-11,,,,,kyle,,2978275.0,nfl,78,,,NO,,9999999.0,18117.0,San Clemente (CA),691007.0,OT,#kylemurphy-NFL-NO-79,11140.0,79.0,,,Kyle Murphy,kylemurphy,,"['OL', 'OT']",29434.0,kyle murphy
[],1760941860613.0,,5.0,Lamb,200,LWR,1.0,26.0,True,,Oklahoma,a72ea15b-5199-4101-a300-846e1c655add,CeeDee,,7263bc21-1155-4723-954a-7ed5ee22bc0a,6786,,Active,,,"{'channel_id': '1113708855537201152', 'injury_override_regular_2025_5': 'Out', 'injury_override_regular_2025_6': 'Out', 'rookie_year': '2020'}",lamb,1999-04-08,,,,85450367222D,ceedee,,4241389.0,nfl,74,,,DAL,,6.0,21679.0,Foster (TX),1062020.0,WR,#ceedeelamb-NFL-DAL-88,14411.0,88.0,,,CeeDee Lamb,ceedeelamb,,['WR'],32687.0,ceedee lamb
[],1756160704849.0,00-0034764,7.0,Gallup,198,,,29.0,True,,Colorado State,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,Michael,,36d599ae-128a-44f8-b103-a478dacb3bf4,5038,912070.0,Active,,,"{'channel_id': '1113708771563040768', 'rookie_year': '2018'}",gallup,1996-03-04,,,13149.0,1E240D9C1957,michael,,4036348.0,nfl,73,,,,,425.0,19867.0,Monroe (GA),912070.0,WR,#michaelgallup-NFL-FA-12,12810.0,12.0,,,Michael Gallup,michaelgallup,,['WR'],31051.0,michael gallup
[],1754764552848.0,,2.0,Johnson,260,,,26.0,True,,Oregon,11feb266-14e8-488c-9f7e-f221eaa92df8,DJ,,1b07f75b-ecb2-42ac-ace0-fb4a57de6170,10938,,Active,,,"{'channel_id': '1113708881009209345', 'rookie_year': '2023'}",johnson,1998-10-21,,,,0C9B6F4EECDC,dj,,,nfl,76,,,,,9999999.0,,Luther Burbank (CA),1061549.0,LB,#djjohnson-NFL-FA-52,16680.0,52.0,,,DJ Johnson,djjohnson,,['LB'],,dj johnson
[],1535771213570.0,00-0033453,5.0,Coleman,190,,,26.0,False,,Portland State,695d16fa-1c4e-4ce4-9d2c-0e117b4fa577,Xavier,,,4433,,Inactive,,,,coleman,1995-01-13,,,,,xavier,,3045642.0,nfl,71,,,,,9999999.0,19294.0,Jesuit (OR),,CB,#xaviercoleman-NFL-FA-0,12233.0,0.0,,,Xavier Coleman,xaviercoleman,,['DB'],30569.0,xavier coleman
[],1761153026419.0,,1.0,Irving,195,RB,5.0,23.0,True,Dislocated,Oregon,c5249c6f-bd1b-4352-8228-de2bd499ca0d,Bucky,,3012395f-ace0-482d-a616-8c3f7a4918d8,11584,,Active,,Foot,"{'channel_id': '1113708732941889536', 'injury_override_regular_2025_6': 'Out', 'injury_override_regular_2025_7': 'Out', 'rookie_year': '2024'}",irving,2002-08-19,,,,A45A1C03F17B,bucky,,,nfl,70,,,TB,Out,23.0,24967.0,Hillcrest (IL),1287923.0,RB,#buckyirving-NFL-TB-7,17784.0,7.0,,,Bucky Irving,buckyirving,,['RB'],,bucky irving
[],1567555522755.0,00-0029613,10.0,Martin,210,,,32.0,False,,Boise State,5c2a0c83-e18a-43dd-bd65-704771157e42,Doug,,,1195,381806.0,Inactive,,,,martin,1989-01-13,,,7426.0,,doug,,14885.0,nfl,69,,,,,9999999.0,14385.0,St. Mary's (CA),,RB,#dougmartin-NFL-FA-22,8058.0,22.0,,,Doug Martin,dougmartin,,['RB'],25741.0,doug martin
[],1648441845359.0,00-0031060,8.0,Thomas,176,,,29.0,True,,Oregon,35823109-daf1-4825-92b8-564271398ecb,De'Anthony,,,2023,607847.0,Inactive,,,{'channel_id': '1116852775678902272'},thomas,1993-01-05,,,,,deanthony,,16945.0,nfl,68,,,,,803.0,16305.0,Crenshaw (CA),,WR,#deanthonythomas-NFL-FA-16,9274.0,16.0,,,De'Anthony Thomas,deanthonythomas,,['WR'],27652.0,deanthony thomas
[],,,7.0,Catapano,270,,,30.0,False,,Princeton,4c08189b-2268-4755-87d0-b0a291f08eb9,Mike,,,1461,470175.0,Inactive,,,,catapano,1990-08-17,,,,,mike,,15944.0,nfl,"6'4""",,,,,9999999.0,15043.0,Chaminade (NY),,LB,#mikecatapano-NFL-FA-48,8961.0,48.0,,,Mike Catapano,mikecatapano,,"['DL', 'LB']",26830.0,mike catapano
[],1758484242103.0,,5.0,Dotson,328,OL,,29.0,True,,Louisiana,fb301e65-4c65-4b60-a8ca-d149fcdbcd97,Kevin,,0bae641e-76ad-4985-9964-3c6b80655af8,7116,,Active,,,"{'channel_id': '1113708706823958528', 'rookie_year': '2020'}",dotson,1996-09-18,,,,116E2FA7B4F5,kevin,,3917599.0,nfl,76,,,LAR,,9999999.0,22132.0,Plaquemine (LA),885460.0,OL,#kevindotson-NFL-LAR-69,14749.0,69.0,,,Kevin Dotson,kevindotson,,['OL'],32805.0,kevin dotson
[],,,0.0,Sirianni,,,,,False,,,,Nick,,,4907,,Inactive,,,{'override_active': 'false'},sirianni,,,,13088.0,,nick,,,nfl,,,,,,9999999.0,19809.0,,,,#nicksirianni-NFL-FA-0,,0.0,,,Nick Sirianni,nicksirianni,,,,nick sirianni
[],1756319726360.0,,1.0,Milton,230,,,23.0,True,,Georgia,d0dd8a70-072c-11ef-a49f-41e71daeb2e1,Kendall,,b3fabbbc-f865-432f-8736-1e234d567be0,11649,,Active,,,"{'channel_id': '1113708718547038208', 'rookie_year': '2024'}",milton,2002-02-10,,,,A92E6B2C0008,kendall,,,nfl,73,,,CIN,,578.0,23213.0,Buchanan (CA),1213345.0,RB,#kendallmilton-NFL-CIN-36,17970.0,36.0,,,Kendall Milton,kendallmilton,,['RB'],,kendall milton
[],1761353134685.0,,5.0,Jeudy,195,RWR,1.0,26.0,True,,Alabama,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,Jerry,,666bc6ee-d966-4139-9978-93a215443ad0,6783,,Active,,,"{'channel_id': '1113708842941706240', 'rookie_year': '2020'}",jeudy,1999-04-24,,,,74F257A6F220,jerry,,4241463.0,nfl,73,,,CLE,,74.0,21692.0,Deerfield Beach (FL),973935.0,WR,#jerryjeudy-NFL-CLE-3,14458.0,3.0,,,Jerry Jeudy,jerryjeudy,,['WR'],32685.0,jerry jeudy
[],,,0.0,Gray,299,,,25.0,True,,Oregon State,a6a3e310-2474-11f0-9d75-5b9f469eea9d,Joshua,,6c9c3e0a-1c93-4099-82d5-af5bd9580bfa,12887,,Active,,,"{'channel_id': '1222696803619581952', 'rookie_year': '2025'}",gray,2000-03-13,,,,02524FE065589A92,joshua,,,nfl,77,,,ATL,,9999999.0,26240.0,Rancho Cucamonga (CA),,OL,#joshuagray-NFL-ATL-67,,67.0,,,Joshua Gray,joshuagray,,['OL'],,joshua gray
[],1556573756637.0,00-0034328,4.0,Koroma,290,,,25.0,True,,Brigham Young,5f642a99-fc5b-4cae-b23d-8d043681b264,Tejan,,,5592,,Active,,,{'channel_id': '1116853128503754752'},koroma,1996-04-27,,,,,tejan,,3138835.0,nfl,72,,,,,9999999.0,20551.0,Allen,,C,#tejankoroma-NFL-FA-73,13384.0,73.0,,,Tejan Koroma,tejankoroma,,['OL'],31522.0,tejan koroma
[],,,5.0,Valles,251,,,26.0,False,,Virginia,8ab4dd5c-7ace-4819-80b7-030de97ab88f,Max,,,2481,,Inactive,,,,valles,1994-08-05,,,,,max,,3048702.0,nfl,"6'5""",,,,,9999999.0,16939.0,St. Joseph,,LB,#maxvalles-NFL-FA-54,10365.0,54.0,,,Max Valles,maxvalles,,"['DL', 'LB']",28567.0,max valles
[],1564440320341.0,00-0025549,13.0,Celek,255,,,35.0,False,,Cincinnati,645a8bf9-2079-4df4-904a-3d8f08438b85,Brent,,,221,229510.0,Inactive,,,,celek,1985-01-25,,,4269.0,,brent,,10605.0,nfl,"6'4""",,,,,9999999.0,5511.0,La Salle (OH),,TE,#brentcelek-NFL-FA-87,5403.0,87.0,,,Brent Celek,brentcelek,,['TE'],8416.0,brent celek
[],,,6.0,Moreno,210,,,30.0,False,,Georgia,d7ed32dc-b05b-4a90-b29c-7fcb4527d2c5,Knowshon,,,387,,Inactive,,,,moreno,1987-07-16,,,5163.0,,knowshon,,12516.0,nfl,"5'11""",,,,,9999999.0,8699.0,,,RB,#knowshonmoreno-NFL-FA-28,,28.0,,,Knowshon Moreno,knowshonmoreno,,['RB'],,knowshon moreno
[],,,0.0,Invalid,,,,,False,,,,Player,,,8432,,Inactive,,,,invalid,,,,,,player,,,nfl,,,,,,,,,,TE,#playerinvalid-NFL-FA,,,,,Player Invalid,playerinvalid,,['TE'],,player invalid
[],1603749938954.0,,2.0,Smith,220,,,25.0,True,,Florida Atlantic,dec323b8-fb75-4182-b03d-6c412d3d51a5,Rashad,,,7232,,Active,,,{'channel_id': '1116853352911601664'},smith,1997-04-20,,,,,rashad,,4040762.0,nfl,73,,,,,9999999.0,22233.0,Homestead (FL),916460.0,LB,#rashadsmith-NFL-FA-59,15096.0,59.0,,,Rashad Smith,rashadsmith,,['LB'],33180.0,rashad smith
[],1718143531237.0,,1.0,Sao,200,,,24.0,True,,MidAmerican Nazarene,d4783f50-07da-11ef-b218-ed50b831f980,Anthony,,,12213,,Active,,,"{'channel_id': '1116852717524877312', 'rookie_year': '2024'}",sao,2000-12-17,,,,8FB828B3A11D,anthony,,,nfl,73,,,,,9999999.0,,Compton (CA),1509834.0,CB,#anthonysao-NFL-FA,18167.0,,,,Anthony Sao,anthonysao,,['DB'],,anthony sao
[],1760744102011.0,,1.0,Cowing,171,SWR,10.0,24.0,True,,Arizona,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,Jacob,,1e0b2c05-8e6f-4e3d-baac-a916f50e4aed,11616,,Inactive,,Hamstring,"{'channel_id': '1113708878039642112', 'rookie_year': '2024'}",cowing,2001-02-04,,,,D501FE0B726A,jacob,,,nfl,69,,,SF,IR,440.0,24981.0,Maricopa (AZ),1181861.0,WR,#jacobcowing-NFL-SF-19,17008.0,19.0,,,Jacob Cowing,jacobcowing,,['WR'],,jacob cowing
[],1756340425454.0, 00-0035703,6.0,Boykin,231,,,29.0,True,,Notre Dame,d1ed6f8c-1611-4695-8b48-5adce0de50dd,Miles,,b95c2358-45db-4205-9fba-fea6009e5be8,5965,884553.0,Active,,,"{'channel_id': '1113708680123019264', 'rookie_year': '2019'}",boykin,1996-10-12,,,14013.0,0A22FF8AADCF,miles,,3932423.0,nfl,75,,,CHI,,634.0,21037.0,Providence Catholic (IL),884553.0,WR,#milesboykin-NFL-CHI-80,13553.0,80.0,,,Miles Boykin,milesboykin,,['WR'],31925.0,miles boykin
[],,,1.0,Peacock,195,,,26.0,False,,Appalachian State,404c313b-6788-45ac-8438-99b224988b8f,Andrew,,,2125,504365.0,Inactive,,,,peacock,1991-01-14,,,,,andrew,,17025.0,nfl,"5'9""",,,,,9999999.0,16462.0,,,WR,#andrewpeacock-NFL-FA-1,,1.0,,,Andrew Peacock,andrewpeacock,,['WR'],28008.0,andrew peacock
[],1752542427532.0,,1.0,Bertrand,230,RILB,2.0,25.0,True,,Notre Dame,fdb957eb-4146-4453-a6df-f65ca7bc1bb6,JD,,6fb8c6e3-e94a-4941-9d91-bbf00fb0aec9,11770,,Active,,,"{'channel_id': '1113708865330900992', 'rookie_year': '2024'}",bertrand,2000-05-05,,,,7715F27DA2AC,jd,,,nfl,73,,,ATL,,9999999.0,25264.0,Blessed Trinity Catholic (GA),1183583.0,LB,#jdbertrand-NFL-ATL-40,17810.0,40.0,,,JD Bertrand,jdbertrand,,['LB'],,jd bertrand
[],1756503628936.0,,0.0,Singer,181,,,22.0,True,,Utah,bd460ff0-2567-11f0-831d-a5b6ed781dda,Dorian,,0458f9f9-a94a-4b1c-b463-d8b2597eba4c,13064,,Active,,,"{'channel_id': '1223134688898461697', 'rookie_year': '2025'}",singer,2002-10-16,,,,BCA610DD1DE8A2B8,dorian,,,nfl,72,,,,,542.0,,Pinnacle (MN),,WR,#doriansinger-NFL-FA-13,18955.0,13.0,,,Dorian Singer,doriansinger,,['WR'],,dorian singer
[],1759444534755.0,00-0034860,7.0,Pettis,195,,,30.0,True,,Washington,20d16690-560b-4a01-af20-8870ef07ea70,Dante,,391992cd-e36d-4864-8180-6af58fd63343,4992,837820.0,Active,,,"{'channel_id': '1113708761173749761', 'rookie_year': '2018'}",pettis,1995-10-23,,,13160.0,CEEF50BC317C,dante,,3127306.0,nfl,73,,,NO,,492.0,19854.0,JSerra Catholic (CA),837820.0,WR,#dantepettis-NFL-NO-11,12884.0,11.0,,,Dante Pettis,dantepettis,,['WR'],31014.0,dante pettis
[],1585950331788.0, 00-0030548,9.0,Reid,213,,,30.0,True,,Louisiana State,c615cf52-bc61-43ed-bb76-39695ca019c0,Eric,,,1590,540523.0,Active,,,{'channel_id': '1116852748231376896'},reid,1991-12-10,,,8453.0,,eric,,15809.0,nfl,73,,,,,9999999.0,15242.0,Dutchtown (LA),,SS,#ericreid-NFL-FA-25,8685.0,25.0,,,Eric Reid,ericreid,,['DB'],26641.0,eric reid
[],,,5.0,Brown,305,,,28.0,True,,Louisiana Tech,dfdac366-d991-4d2a-baad-a01b055e1c48,Darrell,,,4804,,Active,,,{'channel_id': '1116853024250134528'},brown,1993-12-21,,,,,darrell,,2971882.0,nfl,76,,,,,9999999.0,19719.0,Cooper,,OT,#darrellbrown-NFL-FA-66,,66.0,,,Darrell Brown,darrellbrown,,['OL'],30927.0,darrell brown
[],1660179319896.0,00-0033608,5.0,Lewis,185,,,27.0,True,,Pittsburgh,ba95b150-fad0-4a8d-b15d-a5e318d95b7f,Ryan,,,4529,692336.0,Inactive,,,{'channel_id': '1116852981497593856'},lewis,1994-04-15,,,,,ryan,,2970264.0,nfl,72,,,,,1260.0,19407.0,Eastlake (WA),,CB,#ryanlewis-NFL-FA-37,12929.0,37.0,,,Ryan Lewis,ryanlewis,,['DB'],30491.0,ryan lewis
[],1758658262364.0,,0.0,Akingbesote,306,,,22.0,True,,Maryland,6d43a6f4-d210-40f7-a877-9169ae6a500d,Tommy,,65dc46d2-af07-4e02-b697-42065de7ad07,12739,,Active,,,"{'channel_id': '1222002238210179072', 'rookie_year': '2025'}",akingbesote,2003-02-25,,,,874C5E8056926812,tommy,,,nfl,75,,,,,9999999.0,,Charles Herbert Flowers (MD),,DT,#tommyakingbesote-NFL-FA-74,18713.0,74.0,,,Tommy Akingbesote,tommyakingbesote,,['DL'],,tommy akingbesote
[],1739602221935.0,00-0026027,17.0,Jansen,235,LS,,39.0,True,,Notre Dame,e2ee3901-8de4-4585-a6ca-b7d77d271d9e,JJ,,486b8f45-2667-4137-86bc-47ab68815bf1,439,,Active,,,"{'channel_id': '1113708886856069120', 'rookie_year': '2008'}",jansen,1986-01-20,,,,4EDD98ACAC84,jj,,11759.0,nfl,74,,,CAR,,9999999.0,9162.0,Brophy Prep (AZ),267458.0,LS,#jjjansen-NFL-CAR-44,7078.0,44.0,,,JJ Jansen,jjjansen,,['LS'],9585.0,jj jansen
[],1746664218054.0,,5.0,Lynch,295,RDE,2.0,26.0,True,,Baylor,ce8b21f7-6f93-40e6-8068-0432e10d855f,James,,4770f277-197d-4264-a925-cea9f6a1c672,6858,,Active,,,"{'channel_id': '1113708712297525248', 'rookie_year': '2020'}",lynch,1999-01-20,,,,35DE560DE241,james,,4259181.0,nfl,76,,,TEN,,9999999.0,21894.0,Round Rock (TX),1066890.0,DT,#jameslynch-NFL-TEN-97,14499.0,97.0,,,James Lynch,jameslynch,,['DL'],32800.0,james lynch
[],1659810314150.0,00-0030046,9.0,Mills,311,,,31.0,True,,Louisiana Tech,cf881df8-d5a0-4736-be01-eb72767366b0,Jordan,,,1510,,Active,,,{'channel_id': '1116852742007029760'},mills,1990-12-24,,,,,jordan,,16004.0,nfl,77,,,,,9999999.0,15116.0,Assumption (LA),509704.0,T,#jordanmills-NFL-FA-79,8826.0,79.0,,,Jordan Mills,jordanmills,,"['OL', 'OT']",26786.0,jordan mills
[],1758992439127.0,,0.0,Jones,192,LCB,2.0,25.0,True,,Colorado State,96b9bbe0-2317-11f0-9fae-9ba39ba9aec5,Dom,,1450368f-80a6-4700-85ff-f369c5bed222,12785,,Active,,,"{'channel_id': '1222062625664274432', 'rookie_year': '2025'}",jones,2000-07-16,,,,C3BFF23D6A676A2E,dom,,,nfl,74,,,CLE,,9999999.0,26514.0,Peachtree Ridge (GA),,DB,#domjones-NFL-CLE-37,19044.0,37.0,,,Dom Jones,domjones,,['DB'],,dom jones
[],,,1.0,Wade,311,,,,True,,Oklahoma,,Jordan,,,4925,,Active,,,{'channel_id': '1116853041413226496'},wade,,,,,,jordan,,,nfl,"6'3""",,,OAK,,9999999.0,19313.0,,,G,#jordanwade-NFL-OAK-0,,0.0,,,Jordan Wade,jordanwade,,['OL'],30636.0,jordan wade
[],1596767449898.0, 00-0032482,6.0,Addison,190,,,28.0,False,,Oregon,319497eb-9f40-4ef7-9dfe-72314a8e9b21,Bralon,,,3620,689636.0,Inactive,,,,addison,1993-10-12,,,,,bralon,,2971271.0,nfl,70,,,,,9999999.0,18407.0,Hightower (TX),,WR,#bralonaddison-NFL-FA-89,10747.0,89.0,,,Bralon Addison,bralonaddison,,['WR'],29616.0,bralon addison
[],1693254649926.0,,1.0,Sims,243,,,22.0,True,,Bowling Green,825c01a0-e857-11ed-95b2-5d386c06de36,Christian,,,11155,,Active,,,{'channel_id': '1116852657747656704'},sims,2001-02-15,,,,,christian,,,nfl,74,,,,,449.0,,Norcross (GA),1181975.0,TE,#christiansims-NFL-FA-46,17337.0,46.0,,,Christian Sims,christiansims,,['TE'],,christian sims
[],,,0.0,Kaltenberger,308,,,24.0,True,,Maryland,3436b400-23ad-11f0-b28b-d1b1866410c3,Josh,,87eb2532-6a66-431c-8412-d3dd5965e11a,12814,,Active,,,"{'channel_id': '1222334420736802816', 'rookie_year': '2025'}",kaltenberger,2001-08-10,,,,097A1F7953F2EA5D,josh,,,nfl,78,,,,,9999999.0,26386.0,Seneca Valley (PA),,OL,#joshkaltenberger-NFL-FA-63,,63.0,,,Josh Kaltenberger,joshkaltenberger,,['OL'],,josh kaltenberger
[],1563996333283.0,00-0031309,8.0,Smith,215,,,30.0,False,,Florida State,dfbbe1cc-1fce-4599-92ae-922a8b79fb83,Telvin,,,1995,,Injured Reserve,,,,smith,1991-04-11,,,9394.0,,telvin,,16891.0,nfl,75,,,,,9999999.0,16266.0,Lowndes County (GA),,LB,#telvinsmith-NFL-FA-0,9371.0,0.0,,,Telvin Smith,telvinsmith,,['LB'],27672.0,telvin smith
[],1760124056044.0,,2.0,Mapu,230,LILB,3.0,25.0,True,,Sacramento State,5c55344a-6192-4def-9860-ffd5a571fe68,Marte,,e3fc1eb2-4b74-41c5-bdf6-7ab2655dc282,10926,,Active,,,"{'channel_id': '1113708791863472128', 'rookie_year': '2023'}",mapu,1999-11-08,,,,25AC94AAB044,marte,,,nfl,75,,,NE,,9999999.0,24453.0,Hawthorne (CA),1054192.0,DB,#martemapu-NFL-NE-15,16947.0,15.0,,,Marte Mapu,martemapu,,['DB'],,marte mapu
[],1761399038626.0,,2.0,Boutte,197,LWR,2.0,23.0,True,,LSU,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,Kayshon,,3ac1f88b-b799-4e62-b738-da9ee569ad8a,9504,,Active,,,"{'channel_id': '1113708794036121600', 'rookie_year': '2023'}",boutte,2002-05-07,,,,86B6983F9C7F,kayshon,,,nfl,71,,,NE,,283.0,23121.0,Westgate (LA),1213362.0,WR,#kayshonboutte-NFL-NE-9,16795.0,9.0,,,Kayshon Boutte,kayshonboutte,,['WR'],,kayshon boutte
[],1660682432289.0,00-0034034,5.0,Davis,180,,,26.0,True,,James Madison,4e87e1a1-8b89-4738-a527-87eb0663c35d,Rashard,,,4828,750368.0,Active,,,{'channel_id': '1116853028188585984'},davis,1995-09-14,,,,,rashard,,3049329.0,nfl,69,,,,,9999999.0,19732.0,Charlottesville (VA),750368.0,WR,#rasharddavis-NFL-FA-6,12367.0,6.0,,,Rashard Davis,rasharddavis,,['WR'],30940.0,rashard davis
[],,,6.0,Archer,173,,,29.0,False,,Kent State,4aeef161-65c6-4bc6-89c5-ceb7d6d1a25b,Dri,,,1914,506529.0,Inactive,,,,archer,1991-08-09,,,,,dri,,16755.0,nfl,"5'8""",,,,,9999999.0,16144.0,Venice (FL),,RB,#driarcher-NFL-FA-13,9474.0,13.0,,,Dri Archer,driarcher,,['RB'],27625.0,dri archer
[],,,0.0,Whelan,216,,,26.0,True,,UC Davis,53744270-fbf9-11ed-b3ef-4b1a763c6ea8,Daniel,,,11525,,Active,,,"{'channel_id': '1116852699464204288', 'rookie_year': ''}",whelan,1999-02-10,,,,,daniel,,,nfl,77,,,,,9999999.0,,Rancho Mirage (CA),1052604.0,P,#danielwhelan-NFL-FA-0,,0.0,,,Daniel Whelan,danielwhelan,,['P'],,daniel whelan
[],,,1.0,Woodard,170,,,27.0,False,,Texas - El Paso,7a1775f4-0869-4377-93c7-02331a65606f,Darren,,,1711,,Inactive,,,,woodard,1989-09-21,,,,,darren,,16122.0,nfl,"5'11""",,,,,9999999.0,15620.0,,,CB,#darrenwoodard-NFL-FA-35,,35.0,,,Darren Woodard,darrenwoodard,,['DB'],,darren woodard
[],1515031201931.0,00-0033407,5.0,Morgan,187,,,27.0,True,,Arkansas,7e56f066-0225-4b22-ab11-9cb1d6325ee8,Drew,,,4396,744431.0,Active,,,{'channel_id': '1116852960572211200'},morgan,1994-12-02,,,,,drew,,3046438.0,nfl,72,,,,,9999999.0,19255.0,Greenwood (AR),,WR,#drewmorgan-NFL-FA-81,11867.0,81.0,,,Drew Morgan,drewmorgan,,['WR'],30647.0,drew morgan
[],1760062248590.0,,0.0,Milum,317,OL,,22.0,True,,West Virginia,fb2dac4a-ee97-458c-856e-702d2fea5c64,Wyatt,,bcdb6d45-20cf-4d9e-9b23-95e9b7d8a0f4,12633,,Active,,,"{'channel_id': '1221700225698111488', 'rookie_year': '2025'}",milum,2002-12-27,,,,622B89998DBD29E9,wyatt,,,nfl,78,,,JAX,,9999999.0,26000.0,Spring Valley (WV),,OL,#wyattmilum-NFL-JAX-64,18768.0,64.0,,,Wyatt Milum,wyattmilum,,['OL'],,wyatt milum
[],1733328318057.0,00-0033460,7.0,Ross,190,,,29.0,True,,Washington,938b363a-6967-4cef-bcd2-bb358a9f6c98,John,,,4038,747906.0,Active,,Undisclosed,"{'channel_id': '1113708717100003328', 'rookie_year': '2017'}",ross,1995-11-27,,,12173.0,15F7058AB537,john,,3052177.0,nfl,71,,,,Questionable,656.0,18881.0,Long Beach Jordan (CA),747906.0,WR,#johnross-NFL-FA-38,11699.0,38.0,,,John Ross,johnross,,['WR'],30122.0,john ross
[],1599591348982.0,00-0029647,10.0,Wilber,240,,,33.0,True,,Wake Forest,cdbaf089-9c7e-418f-829e-d903c28b2628,Kyle,,,1148,397413.0,Active,,,{'channel_id': '1116852693948694528'},wilber,1989-04-26,,,,,kyle,,15038.0,nfl,76,,,,,9999999.0,14167.0,Apopka (FL),397413.0,LB,#kylewilber-NFL-FA-58,8224.0,58.0,,,Kyle Wilber,kylewilber,,['LB'],25823.0,kyle wilber
[],1761281124797.0,,0.0,Hampton,220,RB,1.0,22.0,True,,North Carolina,3e1b7908-79ee-4a23-97b9-5190725a2e5e,Omarion,,deb92659-6d96-423f-bee2-a531186b1271,12507,,Inactive,,Ankle,"{'channel_id': '1221352943668699136', 'injury_override_regular_2025_5': 'IR', 'injury_override_regular_2025_6': 'IR', 'rookie_year': '2025', 'source_id': '655f27c0-91f6-11ec-9587-0f8fa2cff168'}",hampton,2003-03-16,,,,E3451FFC31D3D886,omarion,,,nfl,72,,,LAC,IR,31.0,25956.0,Cleveland (NC),,RB,#omarionhampton-NFL-LAC-8,18445.0,8.0,,,Omarion Hampton,omarionhampton,,['RB'],,omarion hampton
[],,,9.0,Hankerson,211,,,31.0,False,,Miami,7877c393-beb4-4f40-a6c5-d864ca6e5172,Leonard,,,914,398112.0,Inactive,,,,hankerson,1989-01-30,,,6425.0,,leonard,,14021.0,nfl,"6'2""",,,,,9999999.0,13162.0,Aquinas (FL),,WR,#leonardhankerson-NFL-FA-80,7381.0,80.0,,,Leonard Hankerson,leonardhankerson,,['WR'],24866.0,leonard hankerson
[],,,7.0,Kovacs,210,,,30.0,False,,Michigan,d6f89ef1-41a2-4066-91e0-7ed9882a81fd,Jordan,,,1649,,Inactive,,,,kovacs,1990-06-12,,,,,jordan,,16363.0,nfl,"5'10""",,,,,9999999.0,15392.0,Clay (OH),,DB,#jordankovacs-NFL-FA-42,8894.0,42.0,,,Jordan Kovacs,jordankovacs,,['DB'],27248.0,jordan kovacs
[],1757031049269.0,,0.0,Harris,255,,,24.0,True,,Montana,917b5b20-2303-11f0-a98b-45054bf97df0,Hayden,,e22f46a5-3036-4955-817f-01094837c5cb,12758,,Inactive,,,"{'channel_id': '1222032408816144384', 'rookie_year': '0'}",harris,2000-11-04,,,,995B295BE0058419,hayden,,,nfl,77,,,,,9999999.0,,Eastside Catholic (WA),,DE,#haydenharris-NFL-FA-52,19098.0,52.0,,,Hayden Harris,haydenharris,,['DL'],,hayden harris
[],1760899254572.0,,2.0,McLaughlin,187,RB,4.0,25.0,True,,Youngstown State,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,Jaleel,,7399a4f4-cbba-4071-b15e-983ba5a1df51,11439,,Active,,,"{'channel_id': '1113708825132691457', 'rookie_year': '2023'}",mclaughlin,2000-09-13,,,,C92FD917D2BE,jaleel,,,nfl,67,,,DEN,,210.0,24311.0,Forest Hills (NC),1271738.0,RB,#jaleelmclaughlin-NFL-DEN-38,17319.0,38.0,,,Jaleel McLaughlin,jaleelmclaughlin,,['RB'],,jaleel mclaughlin
