playerName,playerID,slug,positionID,rookie,heightFeet,heightInches,seasonsExperience,pickRound,pickNum,isFeatured,isStartSitFeatured,isTrending,isDevyReturningToSchool,isDevyYearDecrement,oneQBValues,superflexValues,teamLongName,birthday,draftYear,byeWeek,injury,high_school,team_abbr,first_name,birth_city,practice_participation,swish_id,team,injury_body_part,metadata,active,opta_id,news_updated,injury_start_date,stats_id,depth_chart_position,status,rotoworld_id,number,gsis_id,last_name,pandascore_id,full_name,birth_date,age,team_changed_at,search_rank,search_last_name,birth_state,hashtag,college,competitions,player_id,depth_chart_order,injury_notes,fantasy_positions,practice_description,weight,yahoo_id,search_first_name,birth_country,oddsjam_id,sportradar_id,years_exp,position,rotowire_id,height,search_full_name,espn_id,sport,fantasy_data_id,injury_status,norm_name
Mason Taylor,1806,mason-taylor-1806,4,True,6,5,0,2,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 2, 'positionalTrend': -1, 'rookieTrend': 1, 'rookiePositionalTrend': 0, 'overall7DayTrend': 4, 'positional7DayTrend': 0, 'kept': 3813, 'traded': 3924, 'cut': 2416, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 4125, 'rank': 120, 'positionalRank': 15, 'rookieRank': 18, 'rookiePositionalRank': 3, 'history': [], 'overallTier': 14, 'positionalTier': 6, 'rookieTier': 6, 'rookiePositionalTier': 2}, 'tepp': {'value': 4538, 'rank': 101, 'positionalRank': 15, 'rookieRank': 16, 'rookiePositionalRank': 3, 'history': [], 'overallTier': 11, 'positionalTier': 6, 'rookieTier': 4, 'rookiePositionalTier': 2}, 'teppp': {'value': 4952, 'rank': 89, 'positionalRank': 15, 'rookieRank': 13, 'rookiePositionalRank': 3, 'history': [], 'overallTier': 13, 'positionalTier': 5, 'rookieTier': 5, 'rookiePositionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 17.0, 'tradeCount': 24, 'value': 3638, 'rank': 147, 'positionalRank': 15, 'rookieRank': 22, 'rookiePositionalRank': 3, 'history': [], 'overallTier': 13, 'positionalTier': 6, 'rookieTier': 7, 'rookiePositionalTier': 2}","{'startSitValue': 0, 'overallTrend': -4, 'positionalTrend': -1, 'rookieTrend': 0, 'rookiePositionalTrend': 0, 'overall7DayTrend': 7, 'positional7DayTrend': 2, 'kept': 3886, 'traded': 4087, 'cut': 2498, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3295, 'rank': 123, 'positionalRank': 15, 'rookieRank': 19, 'rookiePositionalRank': 3, 'history': [], 'overallTier': 14, 'positionalTier': 7, 'rookieTier': 6, 'rookiePositionalTier': 2}, 'tepp': {'value': 3635, 'rank': 112, 'positionalRank': 15, 'rookieRank': 17, 'rookiePositionalRank': 3, 'history': [], 'overallTier': 15, 'positionalTier': 7, 'rookieTier': 5, 'rookiePositionalTier': 2}, 'teppp': {'value': 3974, 'rank': 101, 'positionalRank': 15, 'rookieRank': 15, 'rookiePositionalRank': 3, 'history': [], 'overallTier': 14, 'positionalTier': 7, 'rookieTier': 4, 'rookiePositionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 24.0, 'tradeCount': 75, 'value': 2879, 'rank': 157, 'positionalRank': 15, 'rookieRank': 24, 'rookiePositionalRank': 3, 'history': [], 'overallTier': 18, 'positionalTier': 7, 'rookieTier': 7, 'rookiePositionalTier': 2}",New York Jets,1083988800,2025,9.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Ankle', 'injuryReturn': 'Aug 16, 2025'}",St. Thomas Aquinas (FL),,Mason,,,,NYJ,Ankle,"{'channel_id': '1221670001908404224', 'rookie_year': '0', 'source_id': 'c35e2100-8e95-11ec-8d02-85ead82574a9'}",True,,1754410824880.0,,,TE,Active,,85.0,,Taylor,,Mason Taylor,2004-05-08,21.0,,164.0,taylor,,#masontaylor-NFL-NYJ-85,LSU,[],12498,1.0,,['TE'],,251,,mason,,00272A26D033CD8C,07d2be51-73c2-4f26-81d5-bc6e9b88bff2,0.0,TE,18535.0,77,masontaylor,,nfl,,Questionable,mason taylor
Evan Engram,229,evan-engram-229,4,False,6,3,8,1,23,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 2, 'positionalTrend': -1, 'overall7DayTrend': 2, 'positional7DayTrend': 0, 'kept': 25317, 'traded': 26325, 'cut': 26810, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3986, 'rank': 124, 'positionalRank': 16, 'history': [], 'overallTier': 14, 'positionalTier': 7}, 'tepp': {'value': 4388, 'rank': 108, 'positionalRank': 16, 'history': [], 'overallTier': 12, 'positionalTier': 7}, 'teppp': {'value': 4790, 'rank': 93, 'positionalRank': 16, 'history': [], 'overallTier': 14, 'positionalTier': 6}, 'rawLiquidity': 0.0, 'stdLiquidity': 45.0, 'tradeCount': 63, 'value': 3508, 'rank': 155, 'positionalRank': 16, 'history': [], 'overallTier': 13, 'positionalTier': 7}","{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': -1, 'overall7DayTrend': 5, 'positional7DayTrend': 0, 'kept': 33288, 'traded': 33478, 'cut': 34149, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3288, 'rank': 124, 'positionalRank': 16, 'history': [], 'overallTier': 14, 'positionalTier': 7}, 'tepp': {'value': 3627, 'rank': 113, 'positionalRank': 16, 'history': [], 'overallTier': 15, 'positionalTier': 7}, 'teppp': {'value': 3966, 'rank': 102, 'positionalRank': 16, 'history': [], 'overallTier': 14, 'positionalTier': 7}, 'rawLiquidity': 0.0, 'stdLiquidity': 48.0, 'tradeCount': 148, 'value': 2872, 'rank': 158, 'positionalRank': 16, 'history': [], 'overallTier': 18, 'positionalTier': 7}",Denver Broncos,778482000,2017,12.0,{'injuryCode': 1},Hillgrove (GA),,Evan,,,749185.0,DEN,,"{'channel_id': '1113708894128992256', 'injury_override_regular_2024_15': 'IR', 'rookie_year': '2017'}",True,,1754482543803.0,,749185.0,TE,Active,12205.0,1.0,00-0033881,Engram,,Evan Engram,1994-09-02,30.0,,88.0,engram,,#evanengram-NFL-DEN-1,Ole Miss,[],4066,1.0,,['TE'],,240,30136.0,evan,,96FE42308EDC,e21365af-8d66-416e-b0a5-8816d18fcfd9,8.0,TE,11805.0,75,evanengram,3051876.0,nfl,18912.0,,evan engram
Bhayshul Tuten,1752,bhayshul-tuten-1752,2,True,5,9,0,4,2,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -20, 'positionalTrend': -8, 'rookieTrend': -3, 'rookiePositionalTrend': -1, 'overall7DayTrend': -10, 'positional7DayTrend': -4, 'kept': 3878, 'traded': 3095, 'cut': 2238, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3604, 'rank': 155, 'positionalRank': 41, 'rookieRank': 25, 'rookiePositionalRank': 9, 'history': [], 'overallTier': 14, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}, 'tepp': {'value': 3604, 'rank': 159, 'positionalRank': 41, 'rookieRank': 26, 'rookiePositionalRank': 9, 'history': [], 'overallTier': 13, 'positionalTier': 9, 'rookieTier': 6, 'rookiePositionalTier': 3}, 'teppp': {'value': 3604, 'rank': 162, 'positionalRank': 41, 'rookieRank': 26, 'rookiePositionalRank': 9, 'history': [], 'overallTier': 15, 'positionalTier': 9, 'rookieTier': 8, 'rookiePositionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 20.0, 'tradeCount': 28, 'value': 3604, 'rank': 150, 'positionalRank': 41, 'rookieRank': 23, 'rookiePositionalRank': 9, 'history': [], 'overallTier': 13, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}","{'startSitValue': 0, 'overallTrend': -18, 'positionalTrend': -7, 'rookieTrend': -4, 'rookiePositionalTrend': -1, 'overall7DayTrend': -9, 'positional7DayTrend': -4, 'kept': 4428, 'traded': 3764, 'cut': 2663, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2872, 'rank': 166, 'positionalRank': 41, 'rookieRank': 28, 'rookiePositionalRank': 9, 'history': [], 'overallTier': 14, 'positionalTier': 9, 'rookieTier': 8, 'rookiePositionalTier': 3}, 'tepp': {'value': 2872, 'rank': 170, 'positionalRank': 41, 'rookieRank': 28, 'rookiePositionalRank': 9, 'history': [], 'overallTier': 17, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}, 'teppp': {'value': 2872, 'rank': 173, 'positionalRank': 41, 'rookieRank': 28, 'rookiePositionalRank': 9, 'history': [], 'overallTier': 17, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 33.0, 'tradeCount': 103, 'value': 2872, 'rank': 159, 'positionalRank': 41, 'rookieRank': 25, 'rookiePositionalRank': 9, 'history': [], 'overallTier': 18, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}",Jacksonville Jaguars,1045198800,2025,8.0,{'injuryCode': 1},Paulsboro (NJ),,Bhayshul,,,,JAX,,"{'channel_id': '1221926727010234368', 'rookie_year': '0', 'source_id': '614b6215-3c79-48d9-ab8b-35a944703edc'}",True,,1754257508429.0,,,RB,Active,,33.0,,Tuten,,Bhayshul Tuten,2002-02-14,23.0,,137.0,tuten,,#bhayshultuten-NFL-JAX-33,Virginia Tech,[],12490,3.0,,['RB'],,209,,bhayshul,,D1ABD80E70F6AD0E,26d4b13e-a555-4519-9356-cd16c65384e7,0.0,RB,18524.0,69,bhayshultuten,,nfl,,,bhayshul tuten
Jaylen Warren,1201,jaylen-warren-1201,2,False,5,8,3,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -5, 'positionalTrend': -4, 'overall7DayTrend': -7, 'positional7DayTrend': -4, 'kept': 20485, 'traded': 19303, 'cut': 20657, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3569, 'rank': 157, 'positionalRank': 43, 'history': [], 'overallTier': 14, 'positionalTier': 9}, 'tepp': {'value': 3569, 'rank': 161, 'positionalRank': 43, 'history': [], 'overallTier': 13, 'positionalTier': 9}, 'teppp': {'value': 3569, 'rank': 164, 'positionalRank': 43, 'history': [], 'overallTier': 15, 'positionalTier': 9}, 'rawLiquidity': 0.0, 'stdLiquidity': 67.0, 'tradeCount': 94, 'value': 3569, 'rank': 152, 'positionalRank': 43, 'history': [], 'overallTier': 13, 'positionalTier': 9}","{'startSitValue': 0, 'overallTrend': -8, 'positionalTrend': -4, 'overall7DayTrend': -6, 'positional7DayTrend': -2, 'kept': 26561, 'traded': 25939, 'cut': 26650, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2858, 'rank': 169, 'positionalRank': 43, 'history': [], 'overallTier': 14, 'positionalTier': 9}, 'tepp': {'value': 2858, 'rank': 172, 'positionalRank': 43, 'history': [], 'overallTier': 17, 'positionalTier': 9}, 'teppp': {'value': 2858, 'rank': 175, 'positionalRank': 43, 'history': [], 'overallTier': 17, 'positionalTier': 9}, 'rawLiquidity': 0.0, 'stdLiquidity': 53.0, 'tradeCount': 164, 'value': 2858, 'rank': 160, 'positionalRank': 42, 'history': [], 'overallTier': 18, 'positionalTier': 9}",Pittsburgh Steelers,909896400,2022,5.0,{'injuryCode': 1},East (UT),,Jaylen,,,1176443.0,PIT,,"{'channel_id': '1113708819336163328', 'rookie_year': '2022'}",True,,1753415161692.0,,,RB,Active,,30.0,,Warren,,Jaylen Warren,1998-11-01,26.0,,87.0,warren,,#jaylenwarren-NFL-PIT-30,Oklahoma State,[],8228,2.0,,['RB'],,215,,jaylen,,536A370A900F,7e397190-ca24-11ec-9f1c-b7114d38a85b,3.0,RB,15984.0,68,jaylenwarren,,nfl,,,jaylen warren
Jaydon Blue,1769,jaydon-blue-1769,2,True,5,9,0,5,11,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': -2, 'rookieTrend': 0, 'rookiePositionalTrend': -1, 'overall7DayTrend': 8, 'positional7DayTrend': 1, 'kept': 3664, 'traded': 3224, 'cut': 2456, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3604, 'rank': 156, 'positionalRank': 42, 'rookieRank': 26, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 14, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}, 'tepp': {'value': 3604, 'rank': 160, 'positionalRank': 42, 'rookieRank': 27, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 13, 'positionalTier': 9, 'rookieTier': 6, 'rookiePositionalTier': 3}, 'teppp': {'value': 3604, 'rank': 163, 'positionalRank': 42, 'rookieRank': 27, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 15, 'positionalTier': 9, 'rookieTier': 8, 'rookiePositionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 39.0, 'tradeCount': 55, 'value': 3604, 'rank': 151, 'positionalRank': 42, 'rookieRank': 24, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 13, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}","{'startSitValue': 0, 'overallTrend': 3, 'positionalTrend': -1, 'rookieTrend': 1, 'rookiePositionalTrend': -1, 'overall7DayTrend': 9, 'positional7DayTrend': 1, 'kept': 3595, 'traded': 3294, 'cut': 2502, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2858, 'rank': 168, 'positionalRank': 42, 'rookieRank': 29, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 14, 'positionalTier': 9, 'rookieTier': 8, 'rookiePositionalTier': 3}, 'tepp': {'value': 2858, 'rank': 171, 'positionalRank': 42, 'rookieRank': 29, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 17, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}, 'teppp': {'value': 2858, 'rank': 174, 'positionalRank': 42, 'rookieRank': 29, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 17, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 35.0, 'tradeCount': 108, 'value': 2858, 'rank': 161, 'positionalRank': 43, 'rookieRank': 26, 'rookiePositionalRank': 10, 'history': [], 'overallTier': 18, 'positionalTier': 9, 'rookieTier': 7, 'rookiePositionalTier': 3}",Dallas Cowboys,1073538000,2025,10.0,{'injuryCode': 1},Klein Cain (TX),,Jaydon,,,,DAL,,"{'channel_id': '1221956917014831104', 'rookie_year': '0', 'source_id': '1e173390-8f52-11ec-9f33-1965c9c46e44'}",True,,1753924534099.0,,,RB,Active,,34.0,,Blue,,Jaydon Blue,2004-01-08,21.0,,135.0,blue,,#jaydonblue-NFL-DAL-34,Texas,[],12457,2.0,,['RB'],,196,,jaydon,,59DF1A1A66B10EAC,f5e6eb8e-2c76-4bf9-b47f-57c62659341d,0.0,RB,18499.0,69,jaydonblue,,nfl,,,jaydon blue
Stefon Diggs,262,stefon-diggs-262,3,False,6,0,10,5,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 2, 'positionalTrend': 3, 'overall7DayTrend': -3, 'positional7DayTrend': 0, 'kept': 34349, 'traded': 36940, 'cut': 43306, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3507, 'rank': 160, 'positionalRank': 57, 'history': [], 'overallTier': 14, 'positionalTier': 15}, 'tepp': {'value': 3507, 'rank': 165, 'positionalRank': 57, 'history': [], 'overallTier': 13, 'positionalTier': 15}, 'teppp': {'value': 3507, 'rank': 167, 'positionalRank': 57, 'history': [], 'overallTier': 15, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 60.0, 'tradeCount': 84, 'value': 3507, 'rank': 156, 'positionalRank': 57, 'history': [], 'overallTier': 13, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': -3, 'positionalTrend': 1, 'overall7DayTrend': -5, 'positional7DayTrend': 0, 'kept': 49370, 'traded': 54192, 'cut': 64162, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2835, 'rank': 171, 'positionalRank': 57, 'history': [], 'overallTier': 14, 'positionalTier': 13}, 'tepp': {'value': 2835, 'rank': 174, 'positionalRank': 57, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'teppp': {'value': 2835, 'rank': 177, 'positionalRank': 57, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 60.0, 'tradeCount': 187, 'value': 2835, 'rank': 163, 'positionalRank': 57, 'history': [], 'overallTier': 18, 'positionalTier': 13}",New England Patriots,754549200,2015,14.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Knee - ACL', 'injuryReturn': 'Aug 8, 2025'}",Good Counsel (MD),,Stefon,,,694041.0,NE,Knee - ACL,"{'channel_id': '1113708787232960512', 'rookie_year': '2015'}",True,,1754087450540.0,,694041.0,RWR,Active,10380.0,8.0,00-0031588,Diggs,,Stefon Diggs,1993-11-29,31.0,,91.0,diggs,,#stefondiggs-NFL-NE-8,Maryland,[],2449,1.0,Surgery,['WR'],,191,28534.0,stefon,,71572A1F8C20,a1c40664-b265-4083-aad2-54b4c734f2c5,10.0,WR,10133.0,72,stefondiggs,2976212.0,nfl,16906.0,Questionable,stefon diggs
Elijah Arroyo,1808,elijah-arroyo-1808,4,True,6,5,0,2,18,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 23, 'positionalTrend': 4, 'rookieTrend': 4, 'rookiePositionalTrend': 2, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 3947, 'traded': 4064, 'cut': 2933, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3908, 'rank': 132, 'positionalRank': 17, 'rookieRank': 20, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 14, 'positionalTier': 7, 'rookieTier': 7, 'rookiePositionalTier': 2}, 'tepp': {'value': 4304, 'rank': 112, 'positionalRank': 17, 'rookieRank': 19, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 12, 'positionalTier': 7, 'rookieTier': 4, 'rookiePositionalTier': 2}, 'teppp': {'value': 4699, 'rank': 98, 'positionalRank': 17, 'rookieRank': 16, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 14, 'positionalTier': 6, 'rookieTier': 5, 'rookiePositionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 25.0, 'tradeCount': 35, 'value': 3434, 'rank': 161, 'positionalRank': 17, 'rookieRank': 26, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 13, 'positionalTier': 7, 'rookieTier': 8, 'rookiePositionalTier': 2}","{'startSitValue': 0, 'overallTrend': 24, 'positionalTrend': 4, 'rookieTrend': 4, 'rookiePositionalTrend': 1, 'overall7DayTrend': -5, 'positional7DayTrend': -2, 'kept': 3979, 'traded': 4068, 'cut': 2798, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3226, 'rank': 133, 'positionalRank': 17, 'rookieRank': 20, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 14, 'positionalTier': 7, 'rookieTier': 6, 'rookiePositionalTier': 2}, 'tepp': {'value': 3560, 'rank': 117, 'positionalRank': 17, 'rookieRank': 19, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 15, 'positionalTier': 7, 'rookieTier': 5, 'rookiePositionalTier': 2}, 'teppp': {'value': 3894, 'rank': 104, 'positionalRank': 17, 'rookieRank': 16, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 14, 'positionalTier': 7, 'rookieTier': 4, 'rookiePositionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 31.0, 'tradeCount': 96, 'value': 2813, 'rank': 164, 'positionalRank': 17, 'rookieRank': 27, 'rookiePositionalRank': 4, 'history': [], 'overallTier': 18, 'positionalTier': 7, 'rookieTier': 7, 'rookiePositionalTier': 2}",Seattle Seahawks,1049518800,2025,8.0,{'injuryCode': 1},Independence (TX),,Elijah,,,,SEA,,"{'channel_id': '1221670000255848448', 'rookie_year': '0', 'source_id': '371cfdbc-6113-418d-8861-2b7ef21dacb7'}",True,,1753717214219.0,,,TE,Active,,18.0,,Arroyo,,Elijah Arroyo,2003-04-05,22.0,,201.0,arroyo,,#elijaharroyo-NFL-SEA-18,Miami (FL),[],12521,1.0,,['TE'],,254,,elijah,,10E910A0AE1B1692,98bc7c8c-e6e4-4694-a0ef-d3f25274223e,0.0,TE,18540.0,77,elijaharroyo,,nfl,,,elijah arroyo
Marvin Mims,1442,marvin-mims-1442,3,False,5,11,2,2,32,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 3, 'positionalTrend': 3, 'overall7DayTrend': -5, 'positional7DayTrend': -2, 'kept': 15631, 'traded': 15294, 'cut': 13358, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3471, 'rank': 161, 'positionalRank': 58, 'history': [], 'overallTier': 14, 'positionalTier': 15}, 'tepp': {'value': 3471, 'rank': 167, 'positionalRank': 58, 'history': [], 'overallTier': 13, 'positionalTier': 15}, 'teppp': {'value': 3471, 'rank': 168, 'positionalRank': 58, 'history': [], 'overallTier': 15, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 49.0, 'tradeCount': 69, 'value': 3471, 'rank': 157, 'positionalRank': 58, 'history': [], 'overallTier': 13, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': 7, 'positionalTrend': 4, 'overall7DayTrend': -3, 'positional7DayTrend': 0, 'kept': 22346, 'traded': 22181, 'cut': 18511, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2808, 'rank': 173, 'positionalRank': 58, 'history': [], 'overallTier': 14, 'positionalTier': 13}, 'tepp': {'value': 2808, 'rank': 175, 'positionalRank': 58, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'teppp': {'value': 2808, 'rank': 179, 'positionalRank': 58, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 39.0, 'tradeCount': 122, 'value': 2808, 'rank': 165, 'positionalRank': 58, 'history': [], 'overallTier': 18, 'positionalTier': 13}",Denver Broncos,1016514000,2023,12.0,{'injuryCode': 1},Lone Star (TX),,Marvin,,,1213799.0,DEN,,"{'channel_id': '1113708829649956864', 'rookie_year': '2023'}",True,,1752010833369.0,,,RWR,Active,,19.0,,Mims,,Marvin Mims,2002-03-19,23.0,,134.0,mims,,#marvinmims-NFL-DEN-19,Oklahoma,[],9494,2.0,,['WR'],,182,,marvin,,8CF89A8C53F6,fcd780e6-6d43-4c2e-b740-59ae09911345,2.0,WR,16849.0,71,marvinmims,,nfl,,,marvin mims
Travis Kelce,264,travis-kelce-264,4,False,6,5,12,3,1,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 8, 'positionalTrend': 0, 'overall7DayTrend': 2, 'positional7DayTrend': 0, 'kept': 29669, 'traded': 32008, 'cut': 44931, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3894, 'rank': 133, 'positionalRank': 18, 'history': [], 'overallTier': 14, 'positionalTier': 7}, 'tepp': {'value': 4288, 'rank': 113, 'positionalRank': 18, 'history': [], 'overallTier': 12, 'positionalTier': 7}, 'teppp': {'value': 4683, 'rank': 99, 'positionalRank': 18, 'history': [], 'overallTier': 14, 'positionalTier': 6}, 'rawLiquidity': 0.0, 'stdLiquidity': 54.0, 'tradeCount': 76, 'value': 3420, 'rank': 163, 'positionalRank': 18, 'history': [], 'overallTier': 13, 'positionalTier': 7}","{'startSitValue': 0, 'overallTrend': 3, 'positionalTrend': -1, 'overall7DayTrend': 2, 'positional7DayTrend': 0, 'kept': 44666, 'traded': 47313, 'cut': 66966, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3204, 'rank': 134, 'positionalRank': 18, 'history': [], 'overallTier': 14, 'positionalTier': 7}, 'tepp': {'value': 3536, 'rank': 118, 'positionalRank': 18, 'history': [], 'overallTier': 15, 'positionalTier': 7}, 'teppp': {'value': 3869, 'rank': 107, 'positionalRank': 18, 'history': [], 'overallTier': 14, 'positionalTier': 7}, 'rawLiquidity': 0.0, 'stdLiquidity': 55.0, 'tradeCount': 170, 'value': 2791, 'rank': 167, 'positionalRank': 18, 'history': [], 'overallTier': 18, 'positionalTier': 7}",Kansas City Chiefs,623566800,2013,10.0,{'injuryCode': 1},Cleveland Heights (OH),,Travis,,,448240.0,KC,,"{'channel_id': '1113708752030167040', 'rookie_year': '2013'}",True,,1753213820612.0,,448240.0,TE,Active,8411.0,87.0,00-0030506,Kelce,,Travis Kelce,1989-10-05,35.0,,66.0,kelce,,#traviskelce-NFL-KC-87,Cincinnati,[],1466,1.0,,['TE'],,250,26686.0,travis,,A7EC5CA607D1,c3859e06-5f23-4302-a71b-04820a899d5f,12.0,TE,8783.0,77,traviskelce,15847.0,nfl,15048.0,,travis kelce
Rashid Shaheed,1360,rashid-shaheed-1360,3,False,6,0,3,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': -2, 'overall7DayTrend': -2, 'positional7DayTrend': 0, 'kept': 17261, 'traded': 16683, 'cut': 15890, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 3443, 'rank': 164, 'positionalRank': 60, 'history': [], 'overallTier': 14, 'positionalTier': 15}, 'tepp': {'value': 3443, 'rank': 171, 'positionalRank': 60, 'history': [], 'overallTier': 13, 'positionalTier': 15}, 'teppp': {'value': 3443, 'rank': 172, 'positionalRank': 60, 'history': [], 'overallTier': 15, 'positionalTier': 15}, 'rawLiquidity': 0.0, 'stdLiquidity': 43.0, 'tradeCount': 60, 'value': 3443, 'rank': 160, 'positionalRank': 60, 'history': [], 'overallTier': 13, 'positionalTier': 15}","{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': 1, 'overall7DayTrend': 3, 'positional7DayTrend': 2, 'kept': 22699, 'traded': 22220, 'cut': 21086, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2778, 'rank': 176, 'positionalRank': 59, 'history': [], 'overallTier': 14, 'positionalTier': 13}, 'tepp': {'value': 2778, 'rank': 177, 'positionalRank': 59, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'teppp': {'value': 2778, 'rank': 185, 'positionalRank': 59, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 34.0, 'tradeCount': 106, 'value': 2778, 'rank': 168, 'positionalRank': 59, 'history': [], 'overallTier': 18, 'positionalTier': 13}",New Orleans Saints,904539600,2022,11.0,{'injuryCode': 1},Mt. Carmel (CA),,Rashid,,,923412.0,NO,,"{'channel_id': '1113708688150917120', 'injury_override_regular_2024_7': 'IR', 'rookie_year': '2022'}",True,,1753461905259.0,,,SWR,Active,,22.0,,Shaheed,,Rashid Shaheed,1998-08-31,26.0,,128.0,shaheed,,#rashidshaheed-NFL-NO-22,Weber State,[],8676,2.0,,['WR'],,180,,rashid,,FA37E8B4FCFA,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,3.0,WR,16560.0,72,rashidshaheed,,nfl,,,rashid shaheed
